,go,go_name,name,q
Q9HTP7,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5307 PE=4 SV=1 ,3
Q9HTQ0,GO:0005737;GO:0005886,cytoplasm;plasma membrane,D-amino acid dehydrogenase 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dadA1 PE=1 SV=1 ,42
Q9HTQ2,,,"Alanine racemase, catabolic OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dadX PE=1 SV=1 ",9
Q9HTQ3,,,Probable transcriptional regulator OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5301 PE=4 SV=1 ,3
Q9HTQ4,,,Cytochrome c5 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cycB PE=4 SV=1 ,20
Q9HTR4,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5290 PE=4 SV=1 ,4
Q9HTR6,,,Nitrogen regulatory protein P-II 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=glnK PE=3 SV=1 ,8
Q9HTR9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5285 PE=4 SV=1 ,3
Q9HTS9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5271 PE=4 SV=1 ,21
Q9HTT7,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5258 PE=4 SV=1 ,34
Q9HTT8,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5257 PE=4 SV=1 ,12
Q9HTU2,,,Probable ATP-binding component of ABC transporter OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5252 PE=3 SV=1 ,3
Q9HTU9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5245 PE=4 SV=1 ,35
Q9HTV1,,,Transcription termination factor Rho OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rho PE=3 SV=1 ,25
Q9HTV6,,,Probable oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5234 PE=4 SV=1 ,2
Q9HTV7,GO:0043226;GO:0005623,organelle;cell,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5233 PE=4 SV=1 ,2
Q9HTV8,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5232 PE=4 SV=1 ,16
Q9HTV9,,,Probable ATP-binding/permease fusion ABC transporter OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5231 PE=3 SV=1 ,3
Q9HTW6,,,Aminopeptidase P OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pepP PE=4 SV=1 ,6
Q9HTW7,,,UbiH protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ubiH PE=4 SV=1 ,3
Q9HTX5,,,Aminomethyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gcvT PE=3 SV=1 ,8
Q9HTX7,,,Glycine dehydrogenase (decarboxylating) 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gcvP2 PE=3 SV=1 ,3
Q9HTX8,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5212 PE=4 SV=1 ,2
Q9HTY0,,,Probable secretion pathway ATPase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5210 PE=4 SV=1 ,3
Q9HTY1,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5209 PE=4 SV=1 ,2
Q9HTY2,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5208 PE=4 SV=1 ,7
Q9HTY9,GO:0005622,intracellular,AmgR OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=amgR PE=4 SV=1 ,10
Q9HTZ5,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5194 PE=4 SV=1 ,3
Q9HTZ7,GO:0005829;GO:0005737,cytosol;cytoplasm,Phosphoenolpyruvate carboxykinase [ATP] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pckA PE=3 SV=1 ,10
Q9HU01,GO:0005777,peroxisome,Probable 3-hydroxyacyl-CoA dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5188 PE=4 SV=1 ,3
Q9HU02,,,Probable acyl-CoA dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5187 PE=3 SV=1 ,3
Q9HU03,GO:0005829,cytosol,Probable iron-containing alcohol dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5186 PE=4 SV=1 ,3
Q9HU05,GO:0005623,cell,Monofunctional chorismate mutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=aroQ PE=1 SV=1 ,2
Q9HU11,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5178 PE=4 SV=1 ,287
Q9HU15,,,Beta-ketoacyl-[acyl-carrier-protein] synthase FabY OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fabY PE=1 SV=1 ,9
Q9HU18,GO:0005623;GO:0005886,cell;plasma membrane,Probable c4-dicarboxylate-binding protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5167 PE=4 SV=1 ,4
Q9HU21,,,"dTDP-4-dehydrorhamnose 3,5-epimerase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rmlC PE=1 SV=1 ",4
Q9HU22,,,Glucose-1-phosphate thymidylyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rmlA PE=1 SV=1 ,18
Q9HU23,,,dTDP-4-dehydrorhamnose reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rmlD PE=4 SV=1 ,3
Q9HU24,,,"dTDP-glucose 4,6-dehydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rmlB PE=3 SV=1 ",29
Q9HU35,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5149 PE=4 SV=1 ,5
Q9HU38,GO:0005886,plasma membrane,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5146 PE=4 SV=1 ,27
Q9HU43,GO:0005737,cytoplasm,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hisA PE=3 SV=1 ,4
Q9HU44,GO:0005737,cytoplasm,Imidazole glycerol phosphate synthase subunit hisF1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hisF1 PE=3 SV=1 ,9
Q9HU46,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5138 PE=4 SV=1 ,2
Q9HU47,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5137 PE=4 SV=1 ,2
Q9HU50,GO:0005623;GO:0005886,cell;plasma membrane,Probable carboxyl-terminal protease OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5134 PE=3 SV=1 ,25
Q9HU51,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5133 PE=4 SV=1 ,3
Q9HU53,GO:0005737,cytoplasm,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gpmI PE=3 SV=1 ",3
Q9HU54,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5130 PE=4 SV=1 ,3
Q9HU56,GO:0005737,cytoplasm,Protein-export protein SecB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=secB PE=3 SV=1 ,44
Q9HU65,GO:0005737,cytoplasm,Glutamine synthetase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=glnA PE=1 SV=1 ,58
Q9HU67,,,Regulatory protein TypA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=typA PE=4 SV=1 ,9
Q9HU70,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5114 PE=4 SV=1 ,3
Q9HU71,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5113 PE=4 SV=1 ,7
Q9HU72,,,Lactoylglutathione lyase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gloA PE=3 SV=1 ,4
Q9HU73,GO:0005829;GO:0005737,cytosol;cytoplasm,"Fructose-1,6-bisphosphatase class 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fbp PE=3 SV=1 ",8
Q9HU83,GO:0005737,cytoplasm,Urocanate hydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hutU PE=1 SV=1 ,7
Q9HU91,GO:0005737,cytoplasm,Imidazolonepropionase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hutI PE=3 SV=1 ,4
Q9HU92,,,N-formylglutamate amidohydrolase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hutG PE=4 SV=1 ,5
Q9HUA3,GO:0005737,cytoplasm,Proline iminopeptidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5080 PE=3 SV=1 ,20
Q9HUA5,GO:0005623;GO:0005886,cell;plasma membrane,Glucans biosynthesis protein G OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=opgG PE=3 SV=1 ,6
Q9HUA6,GO:0005886,plasma membrane,Glucans biosynthesis glucosyltransferase H OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=opgH PE=3 SV=1 ,2
Q9HUA7,,,Probable binding protein component of ABC transporter OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5076 PE=3 SV=1 ,16
Q9HUB5,GO:0043234;GO:0005886,protein complex;plasma membrane,Sec-independent protein translocase protein TatA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tatA PE=3 SV=1 ,2
Q9HUB6,GO:0005737,cytoplasm,Phosphoribosyl-ATP pyrophosphatase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hisE PE=3 SV=1 ,2
Q9HUB7,GO:0005737,cytoplasm,Phosphoribosyl-AMP cyclohydrolase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hisI PE=3 SV=1 ,3
Q9HUB8,GO:0005886,plasma membrane,Probable protein kinase UbiB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ubiB PE=3 SV=1 ,9
Q9HUB9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5064 PE=4 SV=1 ,6
Q9HUC0,,,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ubiE PE=3 SV=1 ,20
Q9HUC1,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5062 PE=4 SV=1 ,2
Q9HUC3,,,Polyhydroxyalkanoate synthesis protein PhaF OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phaF PE=4 SV=1 ,62
Q9HUC5,GO:0005829;GO:0043234;GO:0005737,cytosol;protein complex;cytoplasm,ATP-dependent protease ATPase subunit HslU OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hslU PE=3 SV=1 ,9
Q9HUC8,GO:0005737,cytoplasm,Arginine--tRNA ligase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=argS PE=3 SV=1 ,15
Q9HUD0,GO:0005840;GO:0005622,ribosome;intracellular,50S ribosomal protein L31 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpmE PE=1 SV=1 ,2
Q9HUD3,,,Malic enzyme OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5046 PE=3 SV=1 ,38
Q9HUD4,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5037 PE=4 SV=1 ,13
Q9HUE1,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5028 PE=4 SV=1 ,5
Q9HUE2,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5027 PE=4 SV=1 ,17
Q9HUE4,,,Homocysteine synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=metY PE=3 SV=1 ,4
Q9HUE6,,,UPF0061 protein PA5023 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5023 PE=3 SV=1 ,2
Q9HUF1,,,Peptide methionine sulfoxide reductase MsrA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=msrA PE=3 SV=1 ,10
Q9HUF2,GO:0005622,intracellular,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5017 PE=4 SV=1 ,4
Q9HUF4,GO:0005829,cytosol,Glutamate-ammonia-ligase adenylyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=glnE PE=3 SV=1 ,6
Q9HUF5,GO:0005829,cytosol,Heptosyltransferase I OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=waaC PE=4 SV=1 ,2
Q9HUG0,,,Probable carbamoyl transferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5005 PE=4 SV=1 ,11
Q9HUG1,,,Probable glycosyl transferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5004 PE=4 SV=1 ,12
Q9HUG2,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5003 PE=4 SV=1 ,4
Q9HUG9,GO:0005829,cytosol,Bifunctional protein HldE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hldE PE=3 SV=1 ,9
Q9HUH3,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4992 PE=1 SV=1 ,2
Q9HUH4,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4991 PE=4 SV=1 ,3
Q9HUJ1,,,Probable outer membrane protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4974 PE=4 SV=1 ,16
Q9HUJ4,,,Adenosine diphosphate sugar pyrophosphatase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=aspP PE=3 SV=1 ,12
Q9HUK1,GO:0043234;GO:0005737;GO:0005886;GO:0005694,protein complex;cytoplasm;plasma membrane;chromosome,DNA topoisomerase 4 subunit A OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=parC PE=3 SV=1 ,9
Q9HUK2,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4963 PE=4 SV=1 ,13
Q9HUK4,GO:0005622,intracellular,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4961 PE=4 SV=1 ,4
Q9HUK5,,,Probable phosphoserine phosphatase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4960 PE=4 SV=1 ,4
Q9HUK7,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4958 PE=4 SV=1 ,4
Q9HUK8,GO:0005886,plasma membrane,Phosphatidylserine decarboxylase proenzyme OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=psd PE=3 SV=1 ,5
Q9HUK9,GO:0005737,cytoplasm,Sulfurtransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rhdA PE=4 SV=1 ,4
Q9HUL3,GO:0005737,cytoplasm,Putative ribosome biogenesis GTPase RsgA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rsgA PE=3 SV=1 ,3
Q9HUL4,GO:0005737,cytoplasm,Epoxyqueuosine reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=queG PE=3 SV=1 ,2
Q9HUL8,GO:0005622;GO:0043234,intracellular;protein complex,DNA mismatch repair protein MutL OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mutL PE=3 SV=1 ,2
Q9HUM0,,,RNA-binding protein Hfq OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hfq PE=1 SV=1 ,178
Q9HUM2,,,Protease subunit HflK OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hflK PE=4 SV=1 ,58
Q9HUM3,,,Protein HflC OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hflC PE=3 SV=1 ,16
Q9HUM5,GO:0005737,cytoplasm,ATP phosphoribosyltransferase regulatory subunit OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hisZ PE=3 SV=1 ,13
Q9HUM6,GO:0005737,cytoplasm,Adenylosuccinate synthetase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=purA PE=3 SV=1 ,35
Q9HUM7,GO:0005737,cytoplasm,Ribonuclease R OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rnr PE=3 SV=1 ,11
Q9HUM9,GO:0005840;GO:0005829;GO:0005622,ribosome;cytosol;intracellular,30S ribosomal protein S6 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsF PE=3 SV=1 ,89
Q9HUN0,GO:0005840;GO:0005829;GO:0005622,ribosome;cytosol;intracellular,30S ribosomal protein S18 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsR PE=3 SV=1 ,3
Q9HUN2,GO:0005840;GO:0005829;GO:0005622,ribosome;cytosol;intracellular,50S ribosomal protein L9 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rplI PE=3 SV=1 ,27
Q9HUN5,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4929 PE=4 SV=1 ,2
Q9HUP3,GO:0005737,cytoplasm,NH(3)-dependent NAD(+) synthetase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nadE PE=1 SV=1 ,12
Q9HUP5,GO:0005737,cytoplasm,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4918 PE=4 SV=1 ,2
Q9HUP7,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4916 PE=4 SV=1 ,3
Q9HUP8,,,Probable chemotaxis transducer OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4915 PE=4 SV=1 ,5
Q9HUQ6,,,Probable short-chain dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4907 PE=1 SV=1 ,5
Q9HUR9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4894 PE=4 SV=1 ,2
Q9HUS8,GO:0005622,intracellular,Two-component response regulator OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=irlR PE=4 SV=1 ,2
Q9HUT5,,,Probable transcriptional regulator OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4878 PE=4 SV=1 ,6
Q9HUT7,,,Osmotically inducible lipoprotein OsmE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=osmE PE=1 SV=1 ,11
Q9HUT9,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4874 PE=4 SV=1 ,12
Q9HUU8,GO:0005737,cytoplasm,Urease subunit gamma OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ureA PE=3 SV=1 ,3
Q9HUV7,GO:0005622,intracellular,RetS (Regulator of Exopolysaccharide and Type III Secretion) OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=retS PE=1 SV=1 ,8
Q9HUV8,,,Phosphoribosylamine--glycine ligase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=purD PE=3 SV=1 ,7
Q9HUV9,,,Bifunctional purine biosynthesis protein PurH OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=purH PE=3 SV=1 ,6
Q9HUW2,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4851 PE=4 SV=1 ,5
Q9HUW5,GO:0005886,plasma membrane,Thiol:disulfide interchange protein DsbD 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dsbD1 PE=3 SV=1 ,3
Q9HUW7,GO:0005622,intracellular,Probable two-component response regulator OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4843 PE=4 SV=1 ,4
Q9HUW8,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4842 PE=4 SV=1 ,10
Q9HUX1,,,Biosynthetic arginine decarboxylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=speA PE=3 SV=1 ,5
Q9HUY3,,,Arylamine N-acetyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4827 PE=1 SV=1 ,3
Q9HUZ4,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4816 PE=4 SV=1 ,2
Q9HV00,GO:0005737,cytoplasm,Protein FdhE homolog OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fdhE PE=1 SV=1 ,2
Q9HV15,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA4793 PE=4 SV=1 ,3
