,gn,gn1,human_mouse,lca,name
17559280,rpoC,rpoC,False,2747,gi|554678573|ref|WP_023179583.1| DNA-directed RNA polymerase subunit beta' [Carnobacterium sp. WN1359]
17563766,pckA,pckA,False,976,gi|489073025|ref|WP_002982983.1| phosphoenolpyruvate carboxykinase [Chryseobacterium gleum]
17566765,,,False,1301,gi|516921988|ref|WP_018167103.1| triosephosphate isomerase [Streptococcus minor]
17567546,,,False,186802,gi|492765629|ref|WP_005957780.1| aldehyde dehydrogenase [Peptoniphilus harei]
17568872,rpoB,rpoB,False,31977,gi|497438477|ref|WP_009752675.1| DNA-directed RNA polymerase subunit beta [Selenomonas sp. oral taxon 137]
17571629,"fhs,fhs1,fhs2",,False,186802,gi|493646150|ref|WP_006597762.1| formate--tetrahydrofolate ligase [Pseudoramibacter alactolyticus]
17572039,rpoC,rpoC,False,186806,gi|493647341|ref|WP_006598939.1| DNA-directed RNA polymerase subunit beta' [Pseudoramibacter alactolyticus]
17572324,,,False,,SRS020328.239449-T1-C
17573010,HSIEG1_277,HSIEG1_277,False,91061,gi|489415292|ref|WP_003321133.1| formate acetyltransferase [Bacillus alcalophilus]
17574436,"RTO_23470,BN703_01985",,False,186802,"gi|479157751|ref|YP_007787346.1| hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region [Ruminococcus torques L2-14]"
17574952,,,False,,SRS063040.169319-T1-C
17575245,gdh,gdh,False,186826,gi|352516993|ref|YP_004886310.1| NAD(P)-dependent glutamate dehydrogenase [Tetragenococcus halophilus NBRC 12172]
17578085,"N596_05710,SPJ_1219,ANG_0420,HSISM1_2082,SPT_0923,gdhA,SPPN_06665,SPH_1446,gdh,SPAP_1330,I872_07835,T308_04270,SPP_1344,SP670_0973,PCS8235_01003,SP70585_1369,MYY_0937,HMPREF0837_11198,N597_07545",,False,1301,gi|488982535|ref|WP_002893350.1| glutamate dehydrogenase [Streptococcus oralis]
17587826,"N597_07720,LCGT_0301,LCGL_0301,N596_05890,msmX,SGO_0352,HSISM1_447,SSA_2040,HMPREF0833_11797",,False,1300,gi|489228559|ref|WP_003136921.1| sugar ABC transporter ATP-binding protein [Lactococcus garvieae]
17592682,"gpsI,pnp",,False,31953,tr|E6K1B4|E6K1B4_PARDN Polyribonucleotide nucleotidyltransferase OS=Parascardovia denticolens DSM 10105 = JCM 12538 GN=pnp PE=3 SV=1
17592699,"BalV_0887,pyrG,Balat_0922,Balac_0922",,False,31953,gi|384191200|ref|YP_005576948.1| CTP synthase [Bifidobacterium animalis subsp. lactis BB-12]
17595013,,,False,191303,gi|497293242|ref|WP_009607459.1| pyruvate kinase [Turicibacter sp. HGF1]
17601970,,,False,1508657,gi|490754174|ref|WP_004616479.1| dihydroxyacetone kinase [Clostridium papyrosolvens]
17607940,glgC,glgC,False,102106,gi|493276122|ref|WP_006233920.1| MULTISPECIES: glucose-1-phosphate adenylyltransferase [Collinsella]
17607969,BN511_00427,BN511_00427,False,102106,gi|547475893|ref|WP_022094170.1| pTS system mannose/fructose/sorbose family IID component [Collinsella sp. CAG:166]
17607972,,,False,82135,gi|493345874|ref|WP_006302653.1| pyruvate-ferredoxin oxidoreductase [Atopobium vaginae]
17610041,"AV19_10115,AU71_10070,APECO78_12640,G000_07993,AV16_10085,AV86_10095,Q786_08760,AU87_10075,Pecwa_4483,N559_3072,AV81_10220,AV57_10090,AV41_10090,AU90_10085,P1062_0205750,STMDT12_C13160,AV79_10365,AU33_10075,X73_00042,AV63_10155,AV67_10105,J415_19550,AU45_10085,AV49_10105,AV60_10065,NT08PM_1351,Y11_31441,ECO55CA74_10605,AV51_10095,AV77_10130,AV90_10080,YPA_3799,AU96_10105,AU61_10065,AV39_10115,AV50_10080,AV78_10120,AV69_10085,AU79_09005,AV30_10070,TY21A_05985,AU21_10090,A79E_2977,CFSAN001080_04380,AU85_10085,AV59_10075,AU31_10080,AU84_10075,KPN2242_09165,H650_04445,AU83_03985,AU76_10095,AU93_10075,AV28_10060,SPAB_02044,Ent638_1685,YE105_C3771,RORB6_08615,NRG857_08825,AU63_10110,PC1_4200,AV93_10100,AU82_10080,AU25_10085,AV18_10080,AU40_10090,SEEA1592_04875,AV00_10090,AU30_10075,ECENHK_08950,AV25_10105,AV66_10115,AU24_10100,SerAS12_4794,AV09_10100,BF17_06895,ECSE_1932,AV74_21985,AV85_10085,AV97_10205,AU75_10075,AU78_10090,AV02_10065,AU64_10095,CFSAN001992_05100,AU86_18310,EAE_21655,UMNK88_2226,AU91_10090,AU23_10075,AU27_10125,O3M_11135,NT01EI_3732,AU39_09035,AU41_10075,AV87_10110,AU74_10095,ETAC_16005,SU5_01918,A3UG_08960,A464_1254,AV80_10090,AU22_10090,AV88_10090,CFSAN002050_12895,AV10_10090,AV54_10075,AU32_10095,AV11_10075,Q7S_02725,AU52_10110,AU26_10090,AV96_09035,AU65_10075,UM146_08335,AV61_10085,SEEB0189_13035,C813_05075,STBHUCCB_12650,AU72_10085,AV22_11250,AV65_09025,AU20_10045,AU81_10085,AV06_11110,AV62_09020,ECP_1707,AU98_10080,AV01_10090,STMMW_13061,AU68_10115,AV34_10070,AV84_10080,D781_4386,Spro_4692,AV46_10065,AV95_10140,YPTS_4027,AV36_10075,AV70_02235,AU97_10075,AV53_10080,D364_06275,ETAE_3353,AU38_09025,AV68_12785,AV33_10080,SEEA0014_15720,gdhA,AU50_10140,SEHO0A_01228,AV07_10485,CS37_09015,AV45_10070,AV58_10070,AV83_10065,AV42_10070,EKO11_2014,AU53_16580,AU17_08975,AU56_05320,AU88_10075,M495_23645,AU92_10095,AU47_10075,LY180_09170,AV21_10100,AU80_10095,AV92_10090,AU62_10100,SE451236_12360,EcolC_1871,AV15_10865,BN643_02122,CKO_01789,IA1_06410,ENC_14570,AU57_14200,AV17_10065,ECSF_1622,CFSAN000658_14950,YPK_0119,STU288_02820,AV82_10075,Entas_1702,AU73_10075,AU46_10080,Rahaq_0547,AV91_10090,AV35_10090,W5S_4662,AU19_10100,AV05_10080,O3O_14460,HSM_0283,AU69_10095,AU34_10085,AU37_09030,AU54_09055,M942_16125,AU18_10080,SEET0819_13145,AV55_10085,AV32_10080,A1122_05960,AV40_09045,AU48_10100,AV52_10095,ETAF_3039,AU36_10070,AV24_10075,SSPA1436,Rahaq2_0603,PCC21_000360,KPHS_21050,AV44_10085,SerAS9_4793,AU44_10080,KPNJ2_03291,AV20_10085,A225_2473,AU94_10100,AV13_10075,CFSAN002064_22885,P423_09375,AU58_04840,AV27_09020,CFSAN001921_10660,P1059_00042,ECL_02460,SARI_01680,SEEH1578_15725,SN31241_23720,KPNJ1_03299,AV48_15610,AV04_10100,DI57_09945,gdhA-1,D782_2570,AV23_10495,AU99_10090,AV14_10075,Entcl_2600,YPDSF_3336,Asuc_0375,AV43_10095,Z042_10690,AV38_10090,O3K_11155,AV26_10125,AU35_10060,SerAS13_4794,BN745_01927,CDCO157_2301,Kvar_3104,AV56_10075,M621_24460,SEENIN0B_01915,KOX_18085,ETEC_1793,AV89_10075,CFSAN002069_02510,AU51_10085,AV29_10085,AU89_10065,AU28_10095,AU29_10080,I137_05120",,False,131567,gi|52424251|ref|YP_087388.1| glutamate dehydrogenase [Mannheimia succiniciproducens MBEL55E]
17624588,"serS,BN737_01597,BN547_01957",,False,1239,gi|493962271|ref|WP_006905749.1| seryl-tRNA synthetase [Shuttleworthia satelles]
17624734,,,False,,SRS064276.87135-T1-C
17625098,,,False,186802,gi|496727258|ref|WP_009355012.1| DNA-directed RNA polymerase subunit beta' [Parvimonas sp. oral taxon 110]
17628588,,,False,1036674,gi|494662244|ref|WP_007420188.1| phosphate-binding protein [Idiomarina sp. A28L]
17629009,,,False,2374,gi|490193126|ref|WP_004091701.1| glutamate dehydrogenase [Acetonema longum]
17629085,,,False,31977,gi|490196327|ref|WP_004094869.1| DNA-directed RNA polymerase subunit beta [Acetonema longum]
17629190,,,False,31977,gi|490201697|ref|WP_004100173.1| pyruvate phosphate dikinase [Acetonema longum]
17635273,,,False,,SRS015217.174843-T1-C
17638382,BN814_01596,BN814_01596,False,29465,gi|546350350|ref|WP_021841545.1| pyruvate-flavodoxin oxidoreductase [Veillonella sp. CAG:933]
17639167,,,False,,SRS016335.183384-T1-C
17740218,rpsM,rpsM,False,31953,gi|523593895|ref|WP_020758636.1| 30S ribosomal protein S13 [Gardnerella vaginalis]
17741665,,,False,,SRS016495.37380-T1-C
17892970,,,False,,SRS018427.83023-T1-C
17953809,Clo1100_0792,Clo1100_0792,False,186802,gi|523697399|ref|WP_020815759.1| glutamine synthetase [Clostridium papyrosolvens]
17955270,,,False,,SRS015578.210114-T1-C
17955768,"gdhA,Hden_0531,Sinme_5372,SinmeB_5527,C770_GR4pC1309,gdhA1,AGROH133_14826",,False,28211,gi|523699947|ref|WP_020818184.1| glutamate dehydrogenase [Sphingobium chinhatense]
18047662,,,False,1027,gi|488780566|ref|WP_002692973.1| glutamine synthetase [Microscilla marina]
18062205,,,False,254408,"gi|522140101|ref|WP_020651310.1| translation elongation factor Tu, partial [Singularimonas variicoloris]"
18098162,"BN642_01331,BN511_00108",,False,84107,gi|489240933|ref|WP_003149152.1| NADPH-dependent butanol dehydrogenase [Atopobium rimae]
18108963,,,False,1654,gi|496884901|ref|WP_009397258.1| enolase [Actinomyces sp. oral taxon 171]
18109139,,,False,,SRS047014.199479-T1-C
18109239,,,False,103618,gi|493594611|ref|WP_006547388.1| DNA-directed RNA polymerase subunit beta [Actinomyces coleocanis]
18120033,eno,eno,False,1386,gi|518072781|ref|WP_019242989.1| enolase [Bacillus massilioanorexius]
18124263,,,False,2,gi|494269697|ref|WP_007155848.1| glutamine synthetase [Oribacterium sinus]
18124268,,,False,,SRS019161.22625-T1-C
18124355,,,False,,MH0239_GL0061394  [gene]  locus=scaffold6167_9:3289:4299:+ [Complete] codon-table.11
18124377,,,False,,SRS023526.161924-T1-C
18128923,,,False,,SRS018351.101833-T1-C
18129188,"gdh,Lbuc_0172",,False,186826,gi|331700560|ref|YP_004397519.1| glutamate dehydrogenase (NADP(+)) [Lactobacillus buchneri NRRL B-30929]
18134283,,,False,1378,gi|489237165|ref|WP_003145431.1| pyruvate phosphate dikinase [Gemella haemolysans]
18157584,gdhA,gdhA,False,2,gi|496314471|ref|WP_009023649.1| glutamate dehydrogenase [gamma proteobacterium NOR5-3]
18165233,,,False,,SRS056519.44604-T1-C
18185613,,,False,,MH0109_GL0068599  [gene]  locus=scaffold21221_4:1379:2065:- [Complete] codon-table.11
18193491,rpoB,rpoB,False,1760,"gi|404213617|ref|YP_006667811.1| DNA-directed RNA polymerase, beta subunit/140 kD subunit [Gordonia sp. KTR9]"
18199232,metE,metE,False,1678,gi|479135745|ref|YP_007767545.1| methionine synthase (B12-independent) [Bifidobacterium longum subsp. longum F8]
18214391,,,False,186802,gi|496177210|ref|WP_008901717.1| DNA-directed RNA polymerase subunit beta' [Peptoniphilus duerdenii]
18214724,"gnd,LAR_1654,N134_09355,LRI_0283,Lreu_1766",,False,33958,E0NEU7|HMPREF0623_0159 6-phosphogluconate dehydrogenase [Pediococcus acidilactici DSM 20284]
18219005,"atpD,AtpD",,False,2037,gi|491432747|ref|WP_005290540.1| ATP synthase subunit beta [Corynebacterium genitalium]
18220289,ilvC,ilvC,False,29521,gi|384209554|ref|YP_005595274.1| ketol-acid reductoisomerase [Brachyspira intermedia PWS/A]
18225206,"F543_13250,F542_11760,WQG_10290,F544_10700",,False,1224,gi|505245342|ref|WP_015432444.1| Glutamate dehydrogenase [Bibersteinia trehalosi]
18239355,"CLSA_c25180,CDLVIII_2141,CLL_A2751,Cspa_c47100,CDR20291_1465,Cbei_4834,cotG,CD196_1490,Clocel_0409,CLL_A2270,CLJU_c18620,CAETHG_3970,CLH_2510,CM240_2739",,False,1239,gi|496460637|ref|WP_009169482.1| manganese catalase [Clostridium sp. DL-VIII]
18283358,,,False,157,gi|488793268|ref|WP_002705674.1| formate acetyltransferase [Treponema saccharophilum]
18283422,,,False,157,gi|496393918|ref|WP_009102908.1| glutamate dehydrogenase [Treponema sp. JC4]
18283432,,,False,,MH0189_GL0015975  [gene]  locus=scaffold86530_1:6442:9939:+ [Complete] codon-table.11
18303184,,,False,1022,gi|488766806|ref|WP_002689913.1| phosphate-binding protein [Beggiatoa alba]
18591605,,,False,1311,"gi|516244921|ref|WP_017648884.1| inosine 5'-monophosphate dehydrogenase, partial [Streptococcus agalactiae]"
18594862,,,False,515264,gi|496183124|ref|WP_008907631.1| glutamine synthetase [Caloramator australicus]
18663560,,,False,543,"gi|446598219|ref|WP_000675565.1| F0F1 ATP synthase subunit beta, partial [Salmonella enterica]"
18669105,"atpD,CQ11_10345,BN549_00395,atpB",,False,2,gi|497457620|ref|WP_009771818.1| ATP synthase subunit beta [marine actinobacterium PHSC20C1]
18677291,rpoB,rpoB,False,47928,gi|547741981|ref|WP_022155444.1| dNA-directed RNA polymerase subunit beta [Firmicutes bacterium CAG:145]
18677477,,,False,936375,gi|497330556|ref|WP_009644769.1| pyruvate synthase [Mogibacterium sp. CM50]
18688412,rpsB,rpsB,False,1239,gi|488935304|ref|WP_002846379.1| 30S ribosomal protein S2 [Peptostreptococcus anaerobius]
18688777,rplA,rplA,False,1485,gi|187933327|ref|YP_001884463.1| 50S ribosomal protein L1 [Clostridium botulinum B str. Eklund 17B]
18688909,,,False,1385,gi|497855878|ref|WP_010170034.1| 50S ribosomal protein L1 [Bacillus coahuilensis]
18689097,rplV,rplV,False,1678,gi|119025344|ref|YP_909189.1| 50S ribosomal protein L22 [Bifidobacterium adolescentis ATCC 15703]
18690977,rpsM,rpsM,False,1730,gi|238922854|ref|YP_002936367.1| ribosomal protein S13p/S18e [Eubacterium rectale ATCC 33656]
18691513,rpsI,rpsI,False,1262787,gi|547802470|ref|WP_022212010.1| 30S ribosomal protein S9 [Clostridium sp. CAG:265]
18692349,rplO,rplO,False,1678,gi|479135259|ref|YP_007767059.1| LSU ribosomal protein L15P [Bifidobacterium longum subsp. longum F8]
18719931,"rplE,V193_01345",,False,1301,gi|408400803|ref|YP_006858766.1| 50S ribosomal protein L5 [Streptococcus dysgalactiae subsp. equisimilis RE378]
18720201,,,False,,SRS013951.48915-T1-C
18720605,,,False,217159,gi|494120307|ref|WP_007060086.1| 30S ribosomal protein S2 [Clostridium carboxidivorans]
18720959,,,False,,SRS012273.151105-T1-C
18721031,,,False,,SRS049712.70364-T1-C
18885106,"BN631_00465,BN746_03171",,False,1239,gi|488679585|ref|WP_002608357.1| MULTISPECIES: glutamine synthetase [unclassified Erysipelotrichaceae]
18885724,,,False,,O2.UC11-2_GL0053429  [gene]  locus=scaffold27928_1:1:693:- [Lack both ends] codon-table.11
18885931,,,False,1034346,gi|551317481|ref|WP_022937276.1| sugar ABC transporter ATP-binding protein [Dielma fastidiosa]
18950035,,,False,,SRS047014.120492-T1-C
18950246,"BN500_02420,BN688_00191,CLS_13720,BN544_00434,BN593_01673,BN486_03401,Closa_0466,BN653_01881,CL3_26270,BN757_01712,CK3_00690,BN723_02935,BN789_00609",,False,2,gi|489602203|ref|WP_003506644.1| MULTISPECIES: glutamine synthetase [Clostridium]
18954820,dnaK,dnaK,False,186826,gi|377809697|ref|YP_005004918.1| chaperone protein DnaK [Pediococcus claussenii ATCC BAA-344]
18970082,BN631_01437,BN631_01437,False,1239,gi|548200453|ref|WP_022420701.1| acetyl-CoA C-acetyltransferase [Eubacterium dolichum CAG:375]
18977940,,,False,,765620695-stool1_revised_scaffold37301_2_gene101497 strand:-  start:1425 stop:2366 length:942 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11
19011820,rpsE,rpsE,False,186802,G5HRP1|HMPREF9469_05230 30S ribosomal protein S5 [Clostridium citroniae WAL-17108]
19028262,,,False,286,gi|497369607|ref|WP_009683820.1| MULTISPECIES: serine hydroxymethyltransferase [Pseudomonas]
19073235,rplV,rplV,False,102106,gi|493277243|ref|WP_006235036.1| MULTISPECIES: 50S ribosomal protein L22 [Collinsella]
19236887,"U771_04610,B723_32010",,False,286,gi|495712845|ref|WP_008437424.1| MULTISPECIES: copper resistance protein C [Pseudomonas]
19274216,,,False,191303,gi|493837511|ref|WP_006784697.1| MULTISPECIES: hypothetical protein [Turicibacter]
19274327,,,False,191303,gi|493837757|ref|WP_006784936.1| MULTISPECIES: spore coat protein [Turicibacter]
19274339,,,False,,7-3_GL0006991_1_1475_+
19318696,oprF,oprF,False,286,gi|495202740|ref|WP_007927525.1| MULTISPECIES: porin [Pseudomonas]
19344501,pfkA,pfkA,False,2,gi|495669248|ref|WP_008393827.1| MULTISPECIES: 6-phosphofructokinase [Clostridiales]
19451719,,,False,469,"gi|490949093|ref|WP_004810918.1| dihydroxyacetone kinase, DhaK subunit [Acinetobacter schindleri]"
19462529,,,False,1239,gi|490941339|ref|WP_004803171.1| hypothetical protein [Eggerthia catenaformis]
19462566,asd,asd,False,830,gi|503046079|ref|WP_013281055.1| aspartate-semialdehyde dehydrogenase [Butyrivibrio proteoclasticus]
19491015,I633_19065,I633_19065,False,1224,"gi|496673858|ref|WP_009316348.1| hypothetical protein, partial [Pseudomonas sp. 2_1_26]"
19575137,,,False,457412,gi|537980560|ref|WP_020993309.1| hypothetical protein [Ruminococcus sp. 5_1_39BFAA]
19593932,,,False,,MH0345_GL0090421  [gene]  locus=scaffold67726_5:277:477:+ [Complete] codon-table.11
19605298,BN488_00402,BN488_00402,False,186802,gi|545055072|ref|WP_021428233.1| glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein [[Clostridium] bifermentans]
19605371,,,False,,MH0277_GL0016983  [gene]  locus=scaffold19182_3:965:1513:+ [Complete] codon-table.11
19610409,hfq,hfq,False,186802,tr|R5XM61|R5XM61_9CLOT RNA-binding protein Hfq OS=Clostridium bartlettii CAG:1329 GN=hfq PE=3 SV=1
19610836,,,False,,O2.UC53-0_GL0199418  [gene]  locus=C2153574_1:1:426:+ [Lack 5'-end] codon-table.11
19643330,rplT,rplT,False,31953,gi|390936491|ref|YP_006394050.1| 50S ribosomal protein L20 [Bifidobacterium bifidum BGN4]
19649266,,,False,31977,gi|518383902|ref|WP_019554109.1| ATP-dependent protease [Zymophilus raffinosivorans]
19662320,"PFL_2761,PFLCHA0_c28190",,False,286,gi|545131933|ref|WP_021493310.1| hemagglutinin [Pseudomonas fluorescens]
19664578,,,False,,SRS050422.126594-T1-C
19776033,,,False,286,gi|515911052|ref|WP_017341635.1| copper resistance protein C [Pseudomonas fluorescens]
20014313,Sph21_3985,Sph21_3985,False,28453,gi|544634095|ref|WP_021069789.1| glutamine synthetase [Sphingobacterium paucimobilis]
20062258,,,False,,SRS011134.116032-T1-C
20062884,,,False,1505,gi|544691103|ref|WP_021122404.1| CO dehydrogenase/acetyl-CoA synthase complex beta subunit [[Clostridium] sordellii]
20062885,,,False,,SRS015854.146757-T1-C
20063912,,,False,,SRS017103.45459-T1-C
20065515,,,False,,16_GL0107441_1_714_+
20065866,,,False,1496,gi|544994700|ref|WP_021390047.1| manganese containing catalase family protein [Peptoclostridium difficile]
20066308,,,False,,SRS065504.61094-T1-C
20066843,,,False,1505,gi|544695085|ref|WP_021126375.1| dak1 domain protein [[Clostridium] sordellii]
20066989,,,False,1505,gi|544695232|ref|WP_021126522.1| phosphoglycerate kinase family protein [[Clostridium] sordellii]
20066991,,,False,1505,"gi|544695234|ref|WP_021126524.1| glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain protein [[Clostridium] sordellii]"
20082848,,,False,,N056A_GL0067286  [gene]  locus=scaffold12242_1:3:680:- [Lack both ends] codon-table.11
20083584,HSISB1_1624,HSISB1_1624,False,1301,gi|544713149|ref|WP_021143163.1| Phosphoglycerate kinase [Streptococcus sp. HSISB1]
20087846,,,False,1505,gi|544690623|ref|WP_021121999.1| small GTP-binding domain protein [[Clostridium] sordellii]
20091541,HSISS3_1902,HSISS3_1902,False,2,tr|T0TJY1|T0TJY1_9STRE Translation elongation factor Tu OS=Streptococcus sp. HSISS3 GN=HSISS3_1902 PE=4 SV=1
20103917,"lacD-2,lacD2,lacD_2,lacD,lacD-1,lacF,lacD_1",,False,186826,gi|544735496|ref|WP_021164726.1| tagatose-bisphosphate aldolase [Streptococcus tigurinus]
20106802,rpsB,rpsB,False,1239,gi|544738712|ref|WP_021167611.1| 30S ribosomal protein S2 [Sporomusa ovata]
20137391,,,False,1379697,"gi|544917883|ref|WP_021327359.1| Pyruvate, phosphate dikinase [candidate division ZIXI]"
20139794,,,False,,SRS016495.120805-T1-C
20153102,,,False,,SRS018351.166623-T1-C
20184276,BN488_00821,BN488_00821,False,1263063,gi|547451643|ref|WP_022071193.1| cO dehydrogenase/acetyl-CoA synthase delta subunit [Clostridium bartlettii CAG:1329]
20185538,,,False,1496,gi|544977725|ref|WP_021378891.1| 50S ribosomal protein L10 [Peptoclostridium difficile]
20194706,"BN488_02038,cotCB,cotJC1",,False,186802,gi|489513220|ref|WP_003418062.1| CotJC [Peptoclostridium difficile]
20198447,,,False,,SRS023583.85523-T1-C
20198453,BN651_02159,BN651_02159,False,1263074,tr|R7G291|R7G291_9FIRM D-proline reductase PrdA proprotein OS=Dorea longicatena CAG:42 GN=BN651_02159 PE=4 SV=1
20202535,,,False,186802,"gi|545003648|ref|WP_021395914.1| elongation factor Tu C-terminal domain protein, partial [Peptoclostridium difficile]"
20204818,,,False,1496,gi|545011177|ref|WP_021398201.1| translation elongation factor Ts [Peptoclostridium difficile]
20204908,,,False,1496,gi|545011267|ref|WP_021398291.1| manganese containing catalase family protein [Peptoclostridium difficile]
20211256,,,False,1496,gi|545019922|ref|WP_021404648.1| manganese containing catalase family protein [Peptoclostridium difficile]
20215935,,,False,,SRS015578.80699-T1-C
20215972,,,False,1496,gi|545030601|ref|WP_021411528.1| elongation factor Tu GTP binding domain protein [Peptoclostridium difficile]
20217211,"sspB,BN488_01596",,False,186802,"gi|545033327|ref|WP_021412770.1| small, acid-soluble spore beta domain protein, partial [Peptoclostridium difficile]"
20222389,rplJ,rplJ,False,186802,gi|545043733|ref|WP_021418642.1| 50S ribosomal protein L10 [Peptoclostridium difficile]
20222633,,,False,,V1.CD36-0_GL0123986  [gene]  locus=C754020_1:185:994:+ [Lack 3'-end] codon-table.11
20223011,,,False,,MH0457_GL0093827  [gene]  locus=scaffold26096_2:2992:3690:- [Lack 5'-end] codon-table.11
20223286,,,False,1481960,gi|545044963|ref|WP_021419539.1| elongation factor Tu GTP binding domain protein [Peptoclostridium difficile]
20231783,Nther_1864,Nther_1864,False,375929,tr|B2A619|B2A619_NATTJ Catalase OS=Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF) GN=Nther_1864 PE=4 SV=1
20271723,,,False,1301,"gi|545608671|ref|WP_021733843.1| DnaK domain protein, partial [Streptococcus pyogenes]"
20275740,"tufA2,tuf,tufA,tuf_1",,False,186826,gi|544799013|ref|WP_021216494.1| elongation factor Tu [Lactococcus lactis]
20322451,"tuf,tufB,tufA,tuf1",,False,1236,gi|544848894|ref|WP_021264038.1| hypothetical protein [Pseudomonas aeruginosa]
20324930,,,False,1201288,"gi|544858380|ref|WP_021272796.1| DNA-directed RNA polymerase, beta subunit [Bacteriovorax sp. Seq25_V]"
20325100,,,False,1201290,gi|544852137|ref|WP_021266710.1| glutamine synthetase type III N-terminal [Bacteriovorax sp. BAL6_X]
20329663,,,False,1353529,gi|544856857|ref|WP_021271298.1| glutamine synthetase type III N-terminal domain protein [Bacteriovorax sp. BSW11_IV]
20333901,,,False,146784,gi|544861173|ref|WP_021275570.1| glutamine synthetase type III N-terminal domain protein [Bacteriovorax sp. Seq25_V]
20356522,,,False,1450,gi|544886099|ref|WP_021298236.1| hypothetical protein [Alicyclobacillus acidoterrestris]
20472240,"BLAC_05455,W91_1109,pfl,BLONG_0744,BLC1_1038,BLJ_0779,pflB,BLNIAS_01786,B12L_0726,BN755_01556,BANAN_05325,B2258_0758,BAST_0673,BLIJ_1775,BIL_11800,BLLJ_0668,D805_0768,Bl12_1007,B689b_0819,BLIF_0696,B7019_0770,pflD,B7017_0761,Balac_1083,BalV_1043,W7Y_1084,Balat_1083",,False,31953,gi|504510803|ref|WP_014697905.1| formate acetyltransferase [Bifidobacterium animalis]
20599288,,,False,1391,"gi|545381043|ref|WP_021622776.1| putative small, acid-soluble spore protein [Aneurinibacillus aneurinilyticus]"
20600041,,,False,1391,gi|545381831|ref|WP_021623530.1| triose-phosphate isomerase [Aneurinibacillus aneurinilyticus]
20602851,"BN589_00353,BN511_01592,Corgl_1203",,False,84107,gi|328955788|ref|YP_004373121.1| SSU ribosomal protein S1P [Coriobacterium glomerans PW2]
20603033,Olsu_1197,Olsu_1197,False,133926,"tr|E1QW00|E1QW00_OLSUV Transcriptional regulator, XRE family OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / VPI D76D-27C) GN=Olsu_1197 PE=4 SV=1"
20603093,BN511_01255,BN511_01255,False,102106,gi|493278006|ref|WP_006235793.1| MULTISPECIES: oxidoreductase [Collinsella]
20604552,Coch_0960,Coch_0960,False,1016,"gi|545387229|ref|WP_021628122.1| glutamate--ammonia ligase, catalytic domain protein [Capnocytophaga sp. oral taxon 863]"
20607209,BN480_00842,BN480_00842,False,1239,"gi|545390099|ref|WP_021630787.1| pyruvate synthase, partial [Clostridium sp. ATCC BAA-442]"
20610852,,,False,1226325,"gi|545394146|ref|WP_021634453.1| ABC transporter, solute-binding protein [Clostridium sp. KLE 1755]"
20611668,,,False,658086,F7K7M3|HMPREF0994_01917 hypothetical protein [Lachnospiraceae bacterium 3_1_57FAA_CT1]
20612650,,,False,186802,gi|545395982|ref|WP_021636253.1| BMC domain protein [Clostridium sp. KLE 1755]
20614546,guaB,guaB,False,131567,gi|545398469|ref|WP_021638160.1| inosine-5'-monophosphate dehydrogenase [Clostridium sp. KLE 1755]
20622454,,,False,208479,"gi|488636305|ref|WP_002572968.1| reverse rubrerythrin-1, partial [Clostridium bolteae]"
20625233,"BBIF_0798,B12L_0715,BN549_01295,BAD_0687,BalV_0936,BLA_1483,BIL_11880,BALAC2494_00515,BLIF_0688,Balac_0971,BLAC_04910,W91_0994,BAST_0919,BLNIAS_01797,BN474_00073,xfp,BL0959,B7017_0749,BBPR_0768,B689b_0808,BLIJ_1783,BS27_0786,D805_0899,Bbr_0776,BANAN_04800,W7Y_0972,B7019_0759,Bl12_0907,BDP_1006,BLONG_0736,BLC1_0929,BLLJ_0660,BN571_01361,BLJ_0768,BN755_01547,B2258_0747,BIF_00105",,False,31953,gi|545409722|ref|WP_021648940.1| D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase [Bifidobacterium breve]
20627701,"BN806_02314,BN807_01345,CK5_18330,BN514_01813,CK1_20600,BN639_00083",,False,186802,gi|545412486|ref|WP_021651540.1| BMC domain protein [Blautia sp. KLE 1732]
20628827,"CK1_23530,BN690_02078,BN568_00249,BN671_00396,BN806_00674,BN546_02148,BN499_02430,BN639_00395,BN514_00625",,False,1239,"gi|545413749|ref|WP_021652752.1| homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase domain protein [Blautia sp. KLE 1732]"
20629788,"Clopa_4613,CPR_2340,CPE2345,HA1_13702,Clocel_3857,CPF_2654",,False,31979,gi|515921602|ref|WP_017352185.1| sugar ABC transporter ATP-binding protein [Clostridium botulinum]
20633999,,,False,1507,"gi|545419091|ref|WP_021658001.1| glutamate--ammonia ligase, catalytic domain protein [Clostridium sp. ATCC 29733]"
