"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gn","gn1","human_mouse","lca","name"
"66225528",367.28742305756,1.49779384271203,2.23923600668479,0.668886101438466,0.503568136760989,0.99803420440643,"BN792_01094,FP2_06940,FPR_29770","","False",541000,"gi|494105568|ref|WP_007046354.1| rubredoxin/rubrerythrin [Subdoligranulum variabile]"
"66238157",90.0643747230653,1.1564911248688,2.33227078341443,0.495864859729409,0.619989760288157,0.99803420440643,"BN768_00981,BN776_01280,BN657_00777,BN790_01192,BN763_00716,BN819_00250,BN676_00112","","False",2,"gi|548222873|ref|WP_022441964.1| rubrerythrin [Clostridium sp. CAG:768]"
"66298384",129.85500740128,0.221982796176623,2.25273411149015,0.0985392794668451,0.921504083209139,0.99803420440643,"","","False",NA,"NLM015_GL0061143  [gene]  locus=scaffold18725_2:1:600:+ [Lack both ends] codon-table.11"
"66354024",114.51940622126,0.16780915812881,2.27272714102116,0.0738360338555256,0.941140854396493,0.99803420440643,"","","False",NA,"SRS049712.64445-T1-C"
"66532761",157.080568803626,-1.53698859305132,2.30219942133385,-0.667617487350777,0.5043777921358,0.99803420440643,"BN751_01381,BN729_00719,BN739_00863","","False",186802,"gi|548303578|ref|WP_022494636.1| ketol-acid reductoisomerase [Ruminococcus sp. CAG:624]"
"66619139",87.3679136180119,0.284714489270996,2.31536121412182,0.12296763353142,0.902132728109729,0.99803420440643,"","","False",NA,"SRS049995.206508-T1-C"
"66706581",134.610524875326,0.340793151100025,2.2671288703299,0.150319267492913,0.880512732441222,0.99803420440643,"","","False",NA,"763496533-stool2_revised_C1070594_1_gene14913 strand:+  start:1 stop:555 length:555 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11"
"66716319",457.820668337755,1.40380440976119,2.22413247098844,0.631169423616801,0.527929752122002,0.99803420440643,"BN464_01216","BN464_01216","False",1263043,"gi|547198754|ref|WP_021939983.1| reverse rubrerythrin-1 [Bacteroides eggerthii CAG:109]"
"66802840",97.3859790659439,0.503308949644051,2.30794805286185,0.218076376987753,0.827369602889712,0.99803420440643,"","","False",NA,"SRS011586.140840-T1-C"
"66843302",140.532139241119,-2.35166229986438,2.381121854433,-0.987627867715471,0.323334932917021,0.99803420440643,"","","False",NA,"V1.CD21-4_GL0046778  [gene]  locus=scaffold14594_2:1:540:+ [Lack both ends] codon-table.11"
"66854840",99.2264888727239,-1.03959149436841,2.32892268273202,-0.446383000207152,0.655320610429007,0.99803420440643,"","","False",NA,"764062976-stool1_revised_C1153847_1_gene100424 strand:+  start:1 stop:540 length:540 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11"
"66876017",140.336722267222,0.598225129237282,2.25048025187939,0.265821096958172,0.790376994564167,0.99803420440643,"","","False",NA,"V1.UC13-0_GL0005148  [gene]  locus=scaffold12342_5:1:537:- [Lack 3'-end] codon-table.11"
"67196259",174.128554501447,0.250034427902372,2.22209123168827,0.112522125256038,0.910409427725327,0.99803420440643,"","","False",NA,"SRS021948.98450-T1-C"
"67306374",86.5251189166766,-0.969752054457167,2.32754916141403,-0.416640847176789,0.676941127234802,0.99803420440643,"","","False",NA,"NOM019_GL0048043  [gene]  locus=scaffold3852_13:409:903:+ [Lack 3'-end] codon-table.11"
"67494395",81.7491180702226,-0.560917009162666,2.32217547360066,-0.24154807228798,0.809130362919707,0.99803420440643,"BN627_00593,BN552_02043,BN690_01023","","False",186803,"gi|547759462|ref|WP_022171780.1| formate--tetrahydrofolate ligase 2 [Blautia sp. CAG:52]"
"67530100",122.294532459063,-0.695890117756915,2.27004985270219,-0.30655279086869,0.759183791863927,0.99803420440643,"rplL","rplL","False",2,"gi|490980620|ref|WP_004842383.1| 50S ribosomal protein L7/L12 [[Ruminococcus] gnavus]"
"67646374",90.8720485254418,-1.75624404921456,2.37905190348086,-0.738211741679511,0.46038578883666,0.99803420440643,"","","False",NA,"SRS023971.43244-T1-C"
"67693200",209.32519969505,0.362522368176233,2.20796828011981,0.164188213861732,0.869582979171179,0.99803420440643,"","","False",NA,"MH0413_GL0165598  [gene]  locus=scaffold93413_2:2:448:- [Lack 3'-end] codon-table.11"
"67728405",85.8833426844703,0.401164174056023,2.31520974632178,0.173273360952873,0.862436561836408,0.99803420440643,"","","False",NA,"763840445-stool1_revised_scaffold30329_2_gene19551 strand:+  start:2738 stop:3178 length:441 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11"
"67821124",168.064958334898,0.0605697060005763,2.23674900467149,0.027079348587649,0.978396446159943,0.99803420440643,"","","False",NA,"MH0289_GL0128047  [gene]  locus=scaffold73361_1:37:468:- [Complete] codon-table.11"
"67826821",100.462367357261,0.493527967723643,2.29529889386037,0.215016862964456,0.829754171290043,0.99803420440643,"","","False",NA,"SRS014979.1118-T1-C"
"67870191",149.436836638364,-0.317567261696079,2.24301962278031,-0.141580242308555,0.887411574059043,0.99803420440643,"","","False",853,"C7H4X2|FAEPRAA2165_01342 hypothetical protein [Faecalibacterium prausnitzii A2-165]"
"68084246",90.8523440287262,-0.332440455231458,2.30398668440409,-0.144289225923821,0.885272085747805,0.99803420440643,"","","False",NA,"SRS023914.54157-T1-C"
"68392108",136.302658262365,0.507812195317331,2.26093825168374,0.224602416691017,0.82228858467507,0.99803420440643,"ECS88_4677,BN476_01321,CLH_1851,ECED1_3456,BN498_00957","","False",2,"gi|218561256|ref|YP_002394169.1| propanediol utilization protein, polyhedral bodies (pduA-like) [Escherichia coli S88]"
"68585803",539.313150670337,1.25937876007601,2.20449252166666,0.571278309043157,0.567811002767205,0.99803420440643,"","","False",1239,"gi|496657121|ref|WP_009299614.1| rubrerythrin [Coprobacillus sp. 3_3_56FAA]"
"68935354",120.471395325493,0.346145940249671,2.27250351086494,0.152319210331131,0.878935174053224,0.99803420440643,"","","False",NA,"MH0386_GL0072794  [gene]  locus=scaffold86365_1:765:1076:- [Lack 5'-end] codon-table.11"
"68997858",79.6228516416563,-2.13873260193178,2.42918204526124,-0.880433233113979,0.378624659809211,0.99803420440643,"groS","groS","False",1301,"tr|Q5M671|Q5M671_STRT2 10 kDa chaperonin OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) GN=groS PE=3 SV=1"
"69245415",137.613388337101,0.360261824245084,2.24797844152306,0.160260355522359,0.872675986885097,0.99803420440643,"","","False",NA,"V1.UC1-0_GL0036495  [gene]  locus=scaffold12778_6:1741:2022:- [Lack 5'-end] codon-table.11"
"69694519",329.165718244461,1.71253466616224,2.26242929257114,0.75694505538161,0.449082780821357,0.99803420440643,"BN639_00105","BN639_00105","False",186802,"gi|548165686|ref|WP_022387834.1| rubredoxin [Ruminococcus obeum CAG:39]"
"70139866",107.143051165398,-0.227754119731564,2.27261478369941,-0.100216772928328,0.920172230180329,0.99803420440643,"","","False",NA,"O2.UC49-0_GL0004954  [gene]  locus=scaffold4232_5:2001:2204:+ [Lack 3'-end] codon-table.11"
"70470457",145.345519903674,1.33482802835752,2.28815259176881,0.583364952651896,0.559647645898052,0.99803420440643,"","","False",NA,"SRS019397.73497-T1-C"
"70589192",148.237632888762,1.23049165129725,2.28527789858137,0.5384428966215,0.59027131813305,0.99803420440643,"","","False",NA,"S-Fe12_GL0199461_1_162_+"
"76161178",82.0123694476777,0.278322633225127,2.32712196184361,0.119599504361444,0.904800412368754,0.99803420440643,"","","False",186802,"gi|545416195|ref|WP_021655136.1| glutamate dehydrogenase, NAD-specific [Clostridiales bacterium oral taxon 876]"
"165644696",104.50033571048,-1.09142984463899,2.50395473598516,-0.435882417902245,0.662922042248669,0.99803420440643,"Myh2,Myh1","","True",10090,"sp|Q5SX40|MYH1_MOUSE Myosin-1 OS=Mus musculus GN=Myh1 PE=2 SV=1"
"165666316",111.584300704024,-0.780072342125985,2.28579882862248,-0.34126902698436,0.732901062688184,0.99803420440643,"Amy2a1","Amy2a1","True",10090,"tr|E9PV85|E9PV85_MOUSE Alpha-amylase (Fragment) OS=Mus musculus GN=Amy2a1 PE=1 SV=1"
"165809730",124.890990150926,1.37568908813575,2.31788645019262,0.593510129895032,0.552839805702952,0.99803420440643,"","","False",NA,"S-Fe17_GL0006134_1_192_+"
"166840933",215.91911831228,1.17618546702413,2.24929897776198,0.522912017767605,0.601035481090703,0.99803420440643,"","","False",NA,"10_GL0047412_1_684_+"
"167820796",106.307810314852,-0.379677221831785,2.27609016671778,-0.166811151589524,0.867518643933418,0.99803420440643,"","","False",NA,"52_GL0001591_1_2212_+"
"42079357",84.2548406218606,-0.0012354240874156,2.30867529206383,-0.000535122497157751,0.999573034041757,0.999898656558883,"BN631_00964,BN746_02982","","False",1239,"H1ATN1|HMPREF0982_00638 hypothetical protein [Erysipelotrichaceae bacterium 21_3]"
"45120915",98.5021508914925,-0.019642502526826,2.28581426767228,-0.00859321896998596,0.993143687638604,0.999898656558883,"","","False",NA,"SRS017103.211960-T1-C"
"63679069",131.027335298569,-0.00028534786470009,2.2465652693543,-0.000127015167817538,0.999898656558883,0.999898656558883,"","","False",40520,"gi|491565724|ref|WP_005423309.1| hypothetical protein [[Ruminococcus] obeum]"
"65866265",103.985273354004,0.011252398614634,2.28469436617965,0.00492512205623797,0.996070337038124,0.999898656558883,"","","False",NA,"MH0386_GL0178496  [gene]  locus=scaffold19170_2:3:656:- [Lack 3'-end] codon-table.11"
"65999129",194.596637231633,-0.00314669653379818,2.20978278447133,-0.00142398454540907,0.998863825100373,0.999898656558883,"Desdi_3302,CLSA_c30560,HM1_1530,DESME_14825,CLL_A2837,SMB_G3638,CD630_15240,CLI_3352,CLJ_B3486,BN488_01035,UWK_02108,Cbei_2490,CAETHG_1779,CLSA_c05870,rbr3A3,CDLVIII_2275,Clocel_0379,DSY3407,CPF_0681,DP1656,Desor_1467,CPR_2638,SMB_G3639,Ppro_3505,CBF_3344,BN597_01044,Desaci_0401,CDR20291_1373,Desaci_1752,CLK_2611,EAL2_808p07600,CLH_2564,Desor_1471,NT01CX_1083,Clole_0624,BN488_01039,CPE2618,rbr,CLM_3625,SFBM_1067,CLL_A2838,rbr3A,Clopa_4836,H04402_03301,Desru_0379,CBO3214,CLJU_c39340,CLD_1318,Dhaf_4567,CKR_3023,Sgly_1651,CPF_2955,rbr3B,CLH_2565,CPE0689,DesyoDRAFT_1402,CLB_3250,CbC4_0196,Desde_3921,CPR_0099,CPR_0682,Desmer_1484,Cbei_1416,HA1_03524,CD196_1396,CKL_3418,CEA_G3604,rbr3A1,HA1_15166,Selin_1342","","False",2,"gi|51245508|ref|YP_065392.1| hypothetical protein DP1656 [Desulfotalea psychrophila LSv54]"
"202956",27.3751000811352,0.35602448043392,2.64585686520451,0.134559236788646,0.892960372739285,NA,"","","False",716546,"gi|115398299|ref|XP_001214741.1| NADP-specific glutamate dehydrogenase [Aspergillus terreus NIH2624]"
"209005",76.3382744137771,-1.10607691600573,2.36211976101134,-0.468256069934473,0.639601479662847,NA,"","","False",2759,"gi|573989463|ref|XP_006672652.1| histone H4.1 [Cordyceps militaris CM01]"
"217964",7.9552749239222,-5.34141114982553,4.59710801066576,-1.1619068199905,0.245273316560687,NA,"","","False",684364,"gi|575484636|ref|XP_006681612.1| hypothetical protein BATDEDRAFT_17631 [Batrachochytrium dendrobatidis JAM81]"
"248190",6.60567982531079,-5.34140842622106,4.76583598577923,-1.12077050955158,0.262385560127171,NA,"","","False",1263415,"gi|629651787|ref|XP_007802590.1| hypothetical protein EPUS_01794 [Endocarpon pusillum Z07020]"
"251275",8.17070598336399,-6.2344914612367,4.53678072296595,-1.37421044611582,0.169376358669535,NA,"","","False",2759,"gi|629657957|ref|XP_007804075.1| hypothetical protein EPUS_06354 [Endocarpon pusillum Z07020]"
"265827",7.63002768335938,-7.0576135441917,4.77246721261993,-1.47881865495673,0.13918878862807,NA,"","","False",619300,"gi|598072959|ref|XP_007377308.1| 3-phosphoglycerate kinase [Spathaspora passalidarum NRRL Y-27907]"
"268176",9.51212466353025,-7.44094109489548,4.97988375746134,-1.49419975591734,0.135123416398251,NA,"ATP5B","ATP5B","False",33154,"gi|171690264|ref|XP_001910057.1| hypothetical protein, partial [Podospora anserina S mat+]"
"297515",9.75606009395237,-6.7039771080025,4.3903048818184,-1.52699579834779,0.126762056171128,NA,"","","False",155619,"gi|599394398|ref|XP_007399693.1| hypothetical protein PHACADRAFT_127903 [Phanerochaete carnosa HHB-10118-sp]"
"301710",8.17070598336399,-6.2344914612367,4.53678072296595,-1.37421044611582,0.169376358669535,NA,"","","False",5204,"gi|628825023|ref|XP_007762815.1| P-loop containing nucleoside triphosphate hydrolase protein [Coniophora puteana RWD-64-598 SS2]"
"302579",9.10159049718184,-6.62151448310813,4.44566340643564,-1.48943225740453,0.136373579539322,NA,"","","False",2759,"gi|630191810|ref|XP_007848797.1| calmodulin [Moniliophthora roreri MCA 2997]"
"318873",9.87584749012231,-1.19096224706763,3.34426558584945,-0.356120713649938,0.721750165533261,NA,"","","False",741275,"gi|599107535|ref|XP_007383258.1| NADP-specific glutamate dehydrogenase [Punctularia strigosozonata HHB-11173 SS5]"
"372822",9.35767746169399,-6.92636871949528,4.43766733019257,-1.56081296864466,0.118567886631167,NA,"","","False",4893,"gi|365984273|ref|XP_003668969.1| hypothetical protein NDAI_0C00650 [Naumovozyma dairenensis CBS 421]"
"374028",51.0932595688163,-9.30223139753182,3.77665858981653,-2.46308507277163,0.013774722774465,NA,"","","False",4892,"gi|50423973|ref|XP_460571.1| DEHA2F04796p [Debaryomyces hansenii CBS767]"
"375344",8.06906622068811,-6.70397509925049,4.56210609550325,-1.4694912741855,0.141699586835909,NA,"","","False",4892,"gi|366994624|ref|XP_003677076.1| hypothetical protein NCAS_0F02370 [Naumovozyma castellii CBS 4309]"
"382738",7.67068358842973,-6.92636728292745,4.66561285433291,-1.48455679868401,0.137661266661006,NA,"","","False",332648,"gi|154312262|ref|XP_001555459.1| heat shock 70 kDa protein 2 [Botrytis cinerea B05.10]"
"395065",6.65848726447118,-6.92636089972136,5.32324148863121,-1.30115474086868,0.193205493536439,NA,"","","False",559292,"gi|6320255|ref|NP_010335.1| triose-phosphate isomerase TPI1 [Saccharomyces cerevisiae S288c]"
"397898",3.48777904329443,-5.99345356218315,6.26220252427719,-0.957083955516904,0.338524881171465,NA,"","","False",559292,"gi|6320181|ref|NP_010262.1| glycerol-3-phosphate dehydrogenase (NAD(+)) GPD1 [Saccharomyces cerevisiae S288c]"
"407882",62.190579007653,-2.92792475085529,2.56072066536394,-1.14339872773244,0.252873080487861,NA,"EEF1A1P5,EEF1A1,Eef1a2,Eef1a1,EEF1A2","","False",131567,"gi|146322501|ref|XP_750388.2| translation elongation factor EF-1 alpha subunit [Aspergillus fumigatus Af293]"
"411676",31.7687633197202,-1.85696142512191,2.64973606743689,-0.700809959128556,0.483421622021208,NA,"","","False",716546,"gi|71001294|ref|XP_755328.1| mitochondrial Hsp70 chaperone (Ssc70) [Aspergillus fumigatus Af293]"
"566971",5.41053192853565,-6.53404556117177,5.1099994072661,-1.27867834033029,0.201010350082926,NA,"","","False",4892,"gi|210075987|ref|XP_505195.2| YALI0F09185p [Yarrowia lipolytica]"
"640706",32.1867766541666,-9.07321164500996,3.95444122949822,-2.29443583010621,0.0217654770453808,NA,"","","False",559292,"gi|6324486|ref|NP_014555.1| alcohol dehydrogenase ADH1 [Saccharomyces cerevisiae S288c]"
"642086",24.5974048758776,-8.62151624674755,3.99336852123344,-2.15895833327313,0.0308533996288262,NA,"","","False",4892,"gi|254581302|ref|XP_002496636.1| ZYRO0D04686p [Zygosaccharomyces rouxii]"
"645785",17.6910070653394,-7.23449349529183,4.03623099562744,-1.79238837002371,0.073070776445594,NA,"","","False",294747,"gi|255730295|ref|XP_002550072.1| elongation factor Tu, mitochondrial precursor [Candida tropicalis MYA-3404]"
"651398",26.0811192237901,-8.81945724067818,4.05109276173106,-2.17705635476724,0.0294763629645169,NA,"","","False",4893,"gi|45185554|ref|NP_983270.1| ACL134Cp [Ashbya gossypii ATCC 10895]"
"655453",6.40240029995903,-6.62151017928593,4.83230141630811,-1.37026017394933,0.170605700375724,NA,"","","False",284593,"gi|50290317|ref|XP_447590.1| hypothetical protein [Candida glabrata CBS 138]"
"670786",7.41459662391759,-6.62151202705768,4.64465314747334,-1.42562034597992,0.153977960067436,NA,"","","False",5052,"gi|238484929|ref|XP_002373703.1| pyruvate kinase [Aspergillus flavus NRRL3357]"
"679801",4.12192068752978,-6.23446848425615,5.97426770431466,-1.04355358561411,0.296691976561119,NA,"","","False",4893,"gi|50309339|ref|XP_454677.1| 40S ribosomal protein S0 [Kluyveromyces lactis NRRL Y-1140]"
"723996",6.60567982531079,-5.34140842622106,4.76583598577923,-1.12077050955158,0.262385560127171,NA,"","","False",515849,"gi|171690210|ref|XP_001910030.1| hypothetical protein [Podospora anserina S mat+]"
"733216",22.4592209311946,-8.36694296849229,3.98664656738207,-2.09874209490977,0.0358396417560524,NA,"","","False",4893,"gi|254582951|ref|XP_002499207.1| ZYRO0E06556p [Zygosaccharomyces rouxii]"
"734086",23.2840234189088,-1.92150044968293,2.81509769980211,-0.682569720339725,0.494878773013569,NA,"","","False",656061,"gi|296411194|ref|XP_002835319.1| hypothetical protein [Tuber melanosporum Mel28]"
"757818",37.7779205011957,-1.58175364499093,2.56474512646603,-0.616729369584741,0.537413245917119,NA,"","","False",4892,"gi|146414888|ref|XP_001483414.1| hypothetical protein PGUG_04143 [Meyerozyma guilliermondii ATCC 6260]"
"796789",10.2729063889687,0.115017042072646,3.30269935558501,0.0348251625986323,0.97221915594591,NA,"","","False",670483,"gi|630354063|ref|XP_007866332.1| heat shock protein 70 [Gloeophyllum trabeum ATCC 11539]"
"811098",43.8901188886956,-8.55641641498838,3.78457092420889,-2.26086829559866,0.0237674139042187,NA,"Gm3839,Gapdh,GAPDH","","True",314146,"sp|P16858|G3P_MOUSE Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus GN=Gapdh PE=1 SV=2"
"813416",14.0202764492284,-7.11901595818906,4.15052150178604,-1.71520999352145,0.0863067332995869,NA,"ARF1,Arf2,Arf5,Arf3,ARF5,ARF3,Arf1","","False",2759,"gi|219111535|ref|XP_002177519.1| predicted protein [Phaeodactylum tricornutum CCAP 1055/1]"
"871564",4.43899150964745,-6.34138641397854,5.85737131961402,-1.08263350024332,0.27897113157191,NA,"","","False",766764,"gi|598064017|ref|XP_007372837.1| pyruvate decarboxylase [Spathaspora passalidarum NRRL Y-27907]"
"900503",31.1177977754028,-8.05761319630787,3.84957008309506,-2.09312027638929,0.0363384191134361,NA,"ACTA1,Actbl2,ACTG2,Actg2,Actg1,ACTG1,Actb,ACTB,ACTC1,Actc1,Acta1,ACTA2,Acta2","","False",131567,"gi|317149961|ref|XP_003190376.1| actin [Aspergillus oryzae RIB40]"
"944577",27.1096683846389,-7.99348350926972,3.8837580665052,-2.05818266029703,0.0395726024691941,NA,"HSPA7,HSPA8","","True",9606,"sp|P11142-2|HSP7C_HUMAN Isoform 2 of Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8"
"948149",21.8332557054043,-7.78198026757877,3.95205084301705,-1.96909922890514,0.0489416973904478,NA,"","","False",771870,"gi|336265826|ref|XP_003347683.1| hypothetical protein SMAC_03781 [Sordaria macrospora k-hell]"
"963113",2.85363739905908,-5.70393738968165,6.6569137130071,-0.856844122605434,0.39153103727055,NA,"","","False",4893,"gi|50291535|ref|XP_448200.1| 40S ribosomal protein S3 [Candida glabrata CBS 138]"
"965206",8.80484762759934,-6.44094245595675,4.47153478573007,-1.44043214793087,0.149745173843811,NA,"","","False",2759,"gi|66358980|ref|XP_626668.1| ARF1/2 like small GTpase, partial [Cryptosporidium parvum Iowa II]"
"969630",14.0934118409239,-7.74350684719741,4.20288463200617,-1.84242669623344,0.0654127598120654,NA,"","","False",278028,"gi|365987245|ref|XP_003670454.1| hypothetical protein NDAI_0E03940 [Naumovozyma dairenensis CBS 421]"
"996140",19.3576729860685,-7.28894122166046,3.99959339287053,-1.82242055771303,0.0683911976411173,NA,"","","False",284811,"gi|45184967|ref|NP_982685.1| AAR143Wp [Ashbya gossypii ATCC 10895]"
"998638",17.8779337538009,-8.17791047979563,4.11894327196615,-1.98543896815844,0.0470956540718042,NA,"","","False",4892,"gi|366992622|ref|XP_003676076.1| hypothetical protein NCAS_0D01320 [Naumovozyma castellii CBS 4309]"
"1023145",22.9881371349555,-1.5768537002653,2.80675540821812,-0.561806595490403,0.574247797926682,NA,"","","False",451864,"gi|396500080|ref|XP_003845636.1| hypothetical protein LEMA_P009440.1 [Leptosphaeria maculans JN3]"
"1023303",17.6706791128042,-7.28894115722195,4.03598762673951,-1.80598699285666,0.0709203713244691,NA,"Tubb4a,TUBB2A,Tubb2b,Tubb4b,Tubb2a,Tubb5,TUBB8,TUBB,TUBB4A,TUBB4B,TUBB6,TUBB2B","","False",2759,"gi|396462886|ref|XP_003836054.1| hypothetical protein LEMA_P053950.1 [Leptosphaeria maculans JN3]"
"1027404",11.8739160861002,-7.44094334492403,4.29166212427968,-1.73381387663945,0.0829511126879836,NA,"","","False",147545,"gi|145238652|ref|XP_001391973.1| pyruvate kinase [Aspergillus niger CBS 513.88]"
"1053863",34.9672786615301,-9.00978416730525,3.8690800888513,-2.32866313449205,0.0198769185706114,NA,"","","False",4892,"gi|302308037|ref|NP_984823.2| AEL038Cp [Ashbya gossypii ATCC 10895]"
"1110855",33.7135573287549,-1.67638996675057,2.61510033585138,-0.6410423125141,0.521495192544369,NA,"","","False",4895,"gi|19114371|ref|NP_593459.1| mitochondrial heat shock protein Hsp70 [Schizosaccharomyces pombe 972h-]"
"1114056",5.39020397600048,-6.62150066092269,5.58041126483178,-1.1865614103842,0.235400664973217,NA,"","","False",559292,"gi|6319546|ref|NP_009628.1| Hsp26p [Saccharomyces cerevisiae S288c]"
"1139155",2.85363739905908,-5.70393738968165,6.6569137130071,-0.856844122605434,0.39153103727055,NA,"","","False",559292,"gi|330443397|ref|NP_009453.2| F1F0 ATP synthase subunit alpha [Saccharomyces cerevisiae S288c]"
"1158404",22.9881371349555,-1.5768537002653,2.80675540821812,-0.561806595490403,0.574247797926682,NA,"","","False",2759,"gi|597931898|ref|XP_007320293.1| hypothetical protein SERLADRAFT_471727, partial [Serpula lacrymans var. lacrymans S7.9]"
"1183856",23.2559861957113,-8.20647774319566,3.9453210643775,-2.08005320968485,0.0375206526331151,NA,"","","False",4952,"gi|50548091|ref|XP_501515.1| YALI0C06369p [Yarrowia lipolytica]"
"1279038",10.4918415008636,-6.44094420574899,4.3386050040564,-1.48456570711715,0.137658905281553,NA,"","","False",4751,"gi|615468991|ref|XP_007600408.1| translation elongation factor aEF-2 [Colletotrichum fioriniae PJ7]"
"1385693",15.5324951681212,-6.5340555685427,4.11512259194644,-1.58781553223476,0.112328058172633,NA,"","","False",451864,"gi|628834369|ref|XP_007767488.1| actin actin-like protein [Coniophora puteana RWD-64-598 SS2]"
"1408901",38.0730279094564,-8.64257398025943,3.80879289684119,-2.26911103185136,0.0232615746757573,NA,"","","False",33090,"gi|115278596|ref|YP_762500.1| ATPase subunit 1 [Tripsacum dactyloides]"
"1438473",29.963305783698,-8.26197164179525,3.85876504897351,-2.14109217247965,0.0322666057923268,NA,"","","False",79200,"gi|386799237|ref|YP_006291808.1| atp1 gene product (mitochondrion) [Daucus carota subsp. sativus]"
"1485668",4.00812939076386,-3.53406153162846,5.5126730277775,-0.641079475205744,0.52147104857924,NA,"adhe","adhe","False",1488,"gi|15004739|ref|NP_149199.1| bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Clostridium acetobutylicum ATCC 824]"
"1654966",14.5587744301919,-1.37153447311855,3.07436155050579,-0.446120096997995,0.655510496518076,NA,"","","False",1050716,"gi|516976855|ref|WP_018194169.1| MULTISPECIES: hypothetical protein [candidate division YNPFFA]"
"1739951",7.9552749239222,-5.34141114982553,4.59710801066576,-1.1619068199905,0.245273316560687,NA,"Ilyop_2528","Ilyop_2528","False",167642,"tr|E3HBW1|E3HBW1_ILYPC L-glutamine synthetase OS=Ilyobacter polytropus (strain DSM 2926 / CuHBu1) GN=Ilyop_2528 PE=3 SV=1"
"1801653",7.69101154096491,-6.85597770738809,4.64022820091961,-1.47750873675337,0.139539318086656,NA,"","","False",280699,"gi|544209669|ref|XP_005535237.1| S-adenosyl-L-homocysteine hydrolase [Cyanidioschyzon merolae strain 10D]"
"1803867",11.4430539672166,-6.70397841525312,4.27529413103237,-1.56807419788783,0.116863817331423,NA,"","","False",2759,"gi|301122113|ref|XP_002908783.1| beta-tubulin [Phytophthora infestans T30-4]"
"1804563",13.4471186625986,-6.78198166942967,4.17672774290972,-1.62375478769057,0.104428152907845,NA,"","","False",130081,"gi|545710651|ref|XP_005707633.1| molecular chaperone DnaK [Galdieria sulphuraria]"
"1809260",34.8585491686026,-1.40176867247448,2.59409667900202,-0.540368708622594,0.588942783008152,NA,"","","False",NA,"MH0037_GL0034577  [gene]  locus=scaffold18724_2:471:1856:- [Complete] codon-table.11"
"1813814",4.52030331978816,-5.85596989113759,5.21973729522368,-1.12188977336007,0.261909309400608,NA,"","","False",NA,"T2D-15A_GL0056889  [gene]  locus=scaffold98812_5:2:802:+ [Lack both ends] codon-table.11"
"1818671",17.3539977285329,-1.29306149266231,2.92485824403452,-0.442093730627668,0.658421380921759,NA,"","","False",280463,"gi|551574015|ref|XP_005772776.1| hypothetical protein EMIHUDRAFT_78418 [Emiliania huxleyi CCMP1516]"
"1822783",51.1103135714627,-0.828396371796462,2.43348458675263,-0.340415705242627,0.733543493115181,NA,"","","False",280463,"gi|551553681|ref|XP_005764132.1| hypothetical protein EMIHUDRAFT_247782 [Emiliania huxleyi CCMP1516]"
"1886631",6.12894457764547,1.28706895279103,3.92504361558504,0.327912012921465,0.742978190499278,NA,"trd_A0208","trd_A0208","False",500,"gi|221635614|ref|YP_002523490.1| flagellin [Thermomicrobium roseum DSM 5159]"
"1958375",51.2500394823215,-0.921505479268087,2.44052840132049,-0.377584411133873,0.70573934698503,NA,"","","False",280463,"gi|551575470|ref|XP_005773457.1| hypothetical protein EMIHUDRAFT_435795 [Emiliania huxleyi CCMP1516]"
"1967039",32.1540601223229,0.0460701322647433,2.57096442006876,0.0179193970578212,0.985703154883673,NA,"","","False",5654,"gi|401425300|ref|XP_003877135.1| putative glutamate dehydrogenase [Leishmania mexicana MHOM/GT/2001/U1103]"
"1994037",28.2153280528282,-8.34140638668691,3.87901394990157,-2.1503935006211,0.0315241020140905,NA,"ATP5B,Atp5b","","False",2759,"sp|P56480|ATPB_MOUSE ATP synthase subunit beta, mitochondrial OS=Mus musculus GN=Atp5b PE=1 SV=2"
"2010342",11.2194464893297,-7.39203358219667,4.3363933760004,-1.70465014154564,0.0882596938044047,NA,"","","False",NA,"V1.CD3-0-PN_GL0096742  [gene]  locus=scaffold12630_2:1706:3232:- [Complete] codon-table.11"
"2011669",2.85363739905908,-5.70393738968165,6.6569137130071,-0.856844122605434,0.39153103727055,NA,"","","False",3035,"gi|385269074|ref|YP_006234203.1| photosystem II protein D2 [Eutreptiella gymnastica]"
"2011772",7.85363516124632,-6.11901421762117,4.5735837030852,-1.33790362544222,0.180927855178616,NA,"","","False",280699,"gi|30468230|ref|NP_849117.1| RNA polymerase beta' chain [Cyanidioschyzon merolae strain 10D]"
"2022201",23.4431429867371,-0.313824510613493,2.70550906075593,-0.115994625619849,0.907656801178684,NA,"","","False",5820,"gi|457875574|ref|XP_004224353.1| glutamate dehydrogenase [Plasmodium cynomolgi strain B]"
