,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name
F5GYU2,17.058171356155,1.14619945939092,0.968263252178893,1.18376841918932,0.23650474670291502,0.644029613085937,L-lactate dehydrogenase A chain (Fragment) OS=Homo sapiens GN=LDHA PE=1 SV=1 
F8VS66,27.632907146749602,-0.9829740603621752,0.8298761573628859,-1.18448283113205,0.236221988633287,0.644029613085937,Tubulin alpha-1C chain OS=Homo sapiens GN=TUBA1C PE=4 SV=1 
H0Y8T4,17.431771606086198,1.08372595716828,0.917240284999102,1.18150715236994,0.237401313806513,0.644579731432433,Matrin-3 (Fragment) OS=Homo sapiens GN=MATR3 PE=1 SV=1 
H0YKC5,4.57293663382679,1.85327048987203,1.57211509380804,1.1788389394462,0.238462315532198,0.644579731432433,
H0YNW5,4.57293663382679,1.85327048987203,1.57211509380804,1.1788389394462,0.238462315532198,0.644579731432433,
J3KT04,9.29008259367161,-1.57620365400302,1.33365024007424,-1.18187183313916,0.237256559772207,0.644579731432433,Eukaryotic initiation factor 4A-I (Fragment) OS=Homo sapiens GN=EIF4A1 PE=1 SV=1 
M0R2S1,6.3008254407577695,1.6102358349241102,1.36419276222329,1.18035799596227,0.23785786059573003,0.644579731432433,Ubiquitin-60S ribosomal protein L40 (Fragment) OS=Homo sapiens GN=UBA52 PE=1 SV=1 
P33316,4.57293663382679,1.85327048987203,1.57211509380804,1.1788389394462,0.238462315532198,0.644579731432433,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens GN=DUT PE=1 SV=4 "
D6RDI0,5.365527951022111,1.81195758512769,1.54386007037352,1.17365402467421,0.24053363243067802,0.647028291031441,
F6U211,7.93407091641475,1.37491818572521,1.17589062770011,1.16925686227669,0.24230015761174897,0.647028291031441,40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1 
F8VXH9,11.4944477170272,-1.21969269173967,1.04640638748568,-1.16560134411102,0.24377566414920301,0.647028291031441,
F8W0G4,11.4944477170272,-1.21969269173967,1.04640638748568,-1.16560134411102,0.24377566414920301,0.647028291031441,
F8W1G6,11.4944477170272,-1.21969269173967,1.04640638748568,-1.16560134411102,0.24377566414920301,0.647028291031441,Poly(rC)-binding protein 2 (Fragment) OS=Homo sapiens GN=PCBP2 PE=1 SV=1 
H9KV75,8.1846860675251,-1.4900157659521898,1.2791148168224,-1.1648803894350201,0.244067412549763,0.647028291031441,Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=1 
J3KRP2,5.587850078032651,-1.76789462183791,1.51553409606879,-1.16651590117552,0.24340592336764702,0.647028291031441,
J3KSQ2,2.95562814909011,2.10699703948394,1.80715043697658,1.16592232520997,0.24364585171939399,0.647028291031441,Clathrin heavy chain 1 (Fragment) OS=Homo sapiens GN=CLTC PE=1 SV=1 
J3QL20,2.95562814909011,2.10699703948394,1.80715043697658,1.16592232520997,0.24364585171939399,0.647028291031441,
J3QLH6,5.587850078032651,-1.76789462183791,1.51553409606879,-1.16651590117552,0.24340592336764702,0.647028291031441,
J3QQM1,5.587850078032651,-1.76789462183791,1.51553409606879,-1.16651590117552,0.24340592336764702,0.647028291031441,26S protease regulatory subunit 8 (Fragment) OS=Homo sapiens GN=PSMC5 PE=1 SV=1 
J3QSA9,5.587850078032651,-1.76789462183791,1.51553409606879,-1.16651590117552,0.24340592336764702,0.647028291031441,
O43776,5.91062304660707,1.6631031763914799,1.4150053737301103,1.17533347029443,0.23986132888697104,0.647028291031441,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=NARS PE=1 SV=1 "
O60256,6.873469055334639,-1.5682291396213301,1.33754113351831,-1.17247170970825,0.241007723795165,0.647028291031441,Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens GN=PRPSAP2 PE=1 SV=1 
Q92499,9.96965983913602,1.1993943452103502,1.02486598208527,1.17029383956132,0.24188274016969896,0.647028291031441,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2 
Q9H3K6,3.52139191357934,-2.2865427000173,1.94890607621181,-1.17324417421992,0.24069790213293601,0.647028291031441,BolA-like protein 2 OS=Homo sapiens GN=BOLA2 PE=1 SV=1 
P68036,5.18279663894977,1.72166971879554,1.47907331748562,1.16401918582531,0.24441623671174698,0.6471742421586271,Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens GN=UBE2L3 PE=1 SV=1 
D6RHJ5,5.66344524523664,1.75579285619911,1.51222153798612,1.1610685419395401,0.24561402656545603,0.6475985926923841,Guanine nucleotide-binding protein subunit beta-2-like 1 OS=Homo sapiens GN=GNB2L1 PE=1 SV=1 
F5H3X6,5.747618913120509,1.92430046678698,1.65698549796652,1.1613260762683302,0.245509318926055,0.6475985926923841,Prohibitin-2 (Fragment) OS=Homo sapiens GN=PHB2 PE=1 SV=2 
K7ERT7,12.4933715729595,-1.2805402572775901,1.103221220826,-1.1607284496565702,0.24575234838440002,0.6475985926923841,Synaptic vesicle membrane protein VAT-1 homolog (Fragment) OS=Homo sapiens GN=VAT1 PE=1 SV=1 
P27348,17.2345001663752,-1.01659530597048,0.874912665004192,-1.16193918162747,0.24526017013652998,0.6475985926923841,14-3-3 protein theta OS=Homo sapiens GN=YWHAQ PE=1 SV=1 
F8VP89,4.604389051145691,-1.97578755320483,1.70543685725803,-1.1585228411103201,0.246650736013145,0.6476419206638371,Eukaryotic translation initiation factor 4B (Fragment) OS=Homo sapiens GN=EIF4B PE=1 SV=1 
F8VSC7,4.604389051145691,-1.97578755320483,1.70543685725803,-1.1585228411103201,0.246650736013145,0.6476419206638371,
F8W0K0,4.604389051145691,-1.97578755320483,1.70543685725803,-1.1585228411103201,0.246650736013145,0.6476419206638371,
F5GXH2,16.8640001145048,1.12202561115756,0.9710133488258621,1.1555202742725401,0.247877435069178,0.65008808268738,L-lactate dehydrogenase A chain (Fragment) OS=Homo sapiens GN=LDHA PE=1 SV=1 
C9JC03,2.9475167170378196,2.54691979871904,2.20830856469072,1.1533351087988601,0.24877286493714898,0.651324760612217,
Q5BKV1,25.895837371129304,-1.24117006730759,1.07653815094184,-1.15292715471506,0.248940285263498,0.651324760612217,MYH9 protein OS=Homo sapiens GN=MYH9 PE=1 SV=1 
B7ZAR1,53.093009552099105,-0.820317900974033,0.7128888766103401,-1.1506953297889801,0.24985759852411396,0.65243184462246,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1 
J3QQP0,9.17530376755518,-1.55151863038891,1.3486108134110502,-1.15045691088939,0.24995573166652602,0.65243184462246,Eukaryotic initiation factor 4A-I OS=Homo sapiens GN=EIF4A1 PE=1 SV=1 
E7ETK5,5.66606053158266,-1.7372919751288998,1.51587233236289,-1.14606747417896,0.251767234469237,0.6556066401131551,Inosine-5'-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens GN=IMPDH2 PE=1 SV=1 
Q92917,2.59116597564377,-2.43165942728129,2.12082155439381,-1.14656484051829,0.251561514650428,0.6556066401131551,G patch domain and KOW motifs-containing protein OS=Homo sapiens GN=GPKOW PE=1 SV=2 
D6RF23,2.99689820468899,-2.67731350978619,2.35007817179167,-1.1392444480878898,0.254601211395031,0.662203623026272,
J3QSE0,5.48410402546826,-1.7324102340484597,1.52358705003937,-1.13706022508113,0.25551310997381105,0.663791723198473,26S protease regulatory subunit 8 OS=Homo sapiens GN=PSMC5 PE=1 SV=1 
A0A087X2E9,2.55837770403518,-2.4122343951111698,2.12923624594983,-1.13291063859149,0.257251781928033,0.664971914015926,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 
F5H5J4,16.3608788050881,1.10390001567253,0.97547190385136,1.13165741761922,0.25777849049913804,0.664971914015926,
F5H6W8,16.3608788050881,1.10390001567253,0.97547190385136,1.13165741761922,0.25777849049913804,0.664971914015926,L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=1 
F8VUX1,11.8762735923859,-1.45359064519252,1.28357551931451,-1.13245432256982,0.257443477672017,0.664971914015926,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 
I3L4G9,6.71486918405758,-1.52368984429593,1.34559340655521,-1.13235531392551,0.25748508371721,0.664971914015926,Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens GN=PRPSAP2 PE=1 SV=1 
Q86U38,2.63631869871544,2.35395195545708,2.0759293646357397,1.13392680673898,0.25682525147221597,0.664971914015926,Nucleolar protein 9 OS=Homo sapiens GN=NOP9 PE=1 SV=1 
P60866,4.1767992319840594,1.84077042204153,1.6285961311661201,1.13028048318123,0.25835805570155396,0.665687481532775,40S ribosomal protein S20 OS=Homo sapiens GN=RPS20 PE=1 SV=1 
M0R019,8.77432274864167,1.50426479326774,1.33286153131696,1.1285979510425401,0.25906747544304004,0.666735570561936,Heterogeneous nuclear ribonucleoprotein M (Fragment) OS=Homo sapiens GN=HNRNPM PE=1 SV=6 
A0A087WUK2,2.61888305856127,-2.44553928475458,2.17165478431283,-1.1261178813595,0.260115626211893,0.667872639329604,
O14979,2.61888305856127,-2.44553928475458,2.17165478431283,-1.1261178813595,0.260115626211893,0.667872639329604,Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=3 
P60228,3.7446058147046806,2.1405285382898,1.9027514729211599,1.1249648568152701,0.26060392660820997,0.668347439252488,Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1 
B4DEV8,11.775696802254,1.2504375732811202,1.11515950770851,1.1213082654432,0.262156668483364,0.6699897223536551,Proteasome subunit alpha type OS=Homo sapiens PE=2 SV=1 
M0R0N3,8.43611598670704,1.52844311072844,1.3627693644938401,1.12157137557618,0.262044727957219,0.6699897223536551,Heterogeneous nuclear ribonucleoprotein M (Fragment) OS=Homo sapiens GN=HNRNPM PE=1 SV=6 
P52306,3.8705252938494996,2.06218057725668,1.83864542052281,1.12157600059196,0.26204276053403003,0.6699897223536551,Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens GN=RAP1GDS1 PE=1 SV=3 
H3BU31,15.7264169691729,-1.29799619463335,1.1599464511608502,-1.1190138935589198,0.263134211871279,0.671216879103249,60S ribosomal protein L4 (Fragment) OS=Homo sapiens GN=RPL4 PE=1 SV=1 
M0R181,5.2166508991304505,1.6953043165074,1.5163212222971,1.11803771626909,0.26355088534921,0.671216879103249,60S ribosomal protein L21 (Fragment) OS=Homo sapiens GN=RPL21 PE=1 SV=1 
P36578,18.435329829488,-1.22419625058234,1.09450583088397,-1.11849221451258,0.263356829804307,0.671216879103249,60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=1 SV=5 
P04075,68.971472876939,-0.8511810265513341,0.7619025854669009,-1.11717828865185,0.26391810179242703,0.671375956407294,Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2 
K7EKJ7,19.772949808733898,1.0741728354386701,0.963148953780194,1.11527176686714,0.264733980200454,0.6725062670929849,Polypyrimidine tract-binding protein 1 (Fragment) OS=Homo sapiens GN=PTBP1 PE=1 SV=5 
P22392,22.2965199533835,0.8826214462880041,0.791791778390643,1.1147140831418798,0.26497296406568804,0.6725062670929849,Nucleoside diphosphate kinase B OS=Homo sapiens GN=NME2 PE=1 SV=1 
D6RBK0,5.88144427383402,-1.49611936024192,1.34422323054054,-1.1129991851430001,0.265708779455417,0.673468596051605,Prohibitin (Fragment) OS=Homo sapiens GN=PHB PE=1 SV=1 
Q86UX7,5.30157540491282,-1.70804921088224,1.5354545943088302,-1.11240620023095,0.265963539974987,0.673468596051605,Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3 PE=1 SV=1 
J3KS93,7.67707051011783,1.5859935735613302,1.4275489179471499,1.1109907013498501,0.26657235181738104,0.6742352365714,Eukaryotic initiation factor 4A-I (Fragment) OS=Homo sapiens GN=EIF4A1 PE=1 SV=1 
C9JH72,4.0020654675622005,-1.9962568695195702,1.8026013726938,-1.10743112690321,0.268107574350452,0.6755692327649,
D6RGK8,5.48030677713853,1.6795730568024498,1.5173782162337899,1.1068915045921999,0.26834083932362696,0.6755692327649,
F5H0U6,4.0020654675622005,-1.9962568695195702,1.8026013726938,-1.10743112690321,0.268107574350452,0.6755692327649,Replication factor C subunit 5 (Fragment) OS=Homo sapiens GN=RFC5 PE=1 SV=1 
F5H304,4.0020654675622005,-1.9962568695195702,1.8026013726938,-1.10743112690321,0.268107574350452,0.6755692327649,
P47755,5.385483790305621,1.52145077202797,1.3762463920863999,1.10550754630604,0.26893972634353897,0.6755692327649,F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3 
P62917,6.36751994985988,-1.40747477363551,1.27296412937043,-1.1056672699266101,0.26887056155898803,0.6755692327649,60S ribosomal protein L8 OS=Homo sapiens GN=RPL8 PE=1 SV=2 
B4DJV2,13.238174746049301,-1.04228259636713,0.944207041240177,-1.10387081523787,0.26964918048494396,0.6758101758911629,
O75390,13.238174746049301,-1.04228259636713,0.944207041240177,-1.10387081523787,0.26964918048494396,0.6758101758911629,"Citrate synthase, mitochondrial OS=Homo sapiens GN=CS PE=1 SV=2 "
Q9NSS8,2.80034986006925,-2.32297200882135,2.10698053224588,-1.10251232665413,0.270239002527253,0.676518775644931,Putative uncharacterized protein DKFZp434D199 OS=Homo sapiens GN=DKFZp434D199 PE=1 SV=1 
E9PFF2,10.3040806687372,1.1680672971310402,1.06153920327243,1.1003524820658601,0.271178573694685,0.677399567997923,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=1 
H0YKI0,4.33454365545259,1.7561216232063899,1.5982709890828402,1.0987633731712299,0.271871292079674,0.677399567997923,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens GN=DUT PE=1 SV=1 "
H0YMM5,4.33454365545259,1.7561216232063899,1.5982709890828402,1.0987633731712299,0.271871292079674,0.677399567997923,
H0YNJ9,4.33454365545259,1.7561216232063899,1.5982709890828402,1.0987633731712299,0.271871292079674,0.677399567997923,
P10809,227.00981116328498,-0.9199334759769822,0.8376933305669041,-1.09817452569955,0.272128287643287,0.677399567997923,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2 "
A0A087X1X7,5.3134801334842905,1.6022590237727299,1.4660784524543702,1.0928876426021898,0.274443134581615,0.677800701214458,Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=1 
E9PI39,5.3134801334842905,1.6022590237727299,1.4660784524543702,1.0928876426021898,0.274443134581615,0.677800701214458,
E9PK01,5.3134801334842905,1.6022590237727299,1.4660784524543702,1.0928876426021898,0.274443134581615,0.677800701214458,
E9PQ49,5.3134801334842905,1.6022590237727299,1.4660784524543702,1.0928876426021898,0.274443134581615,0.677800701214458,
F8W9U3,2.63864659042785,-2.30149309191857,2.1041006227403702,-1.0938132269174101,0.274036901820755,0.677800701214458,
Q8N766,2.63864659042785,-2.30149309191857,2.1041006227403702,-1.0938132269174101,0.274036901820755,0.677800701214458,ER membrane protein complex subunit 1 OS=Homo sapiens GN=EMC1 PE=1 SV=1 
Q96IU4,2.63864659042785,-2.30149309191857,2.1041006227403702,-1.0938132269174101,0.274036901820755,0.677800701214458,Alpha/beta hydrolase domain-containing protein 14B OS=Homo sapiens GN=ABHD14B PE=1 SV=1 
H3BQN4,66.6302485718878,-0.832872390558124,0.7643265320489641,-1.08968138045059,0.275853520836459,0.680521059801478,Fructose-bisphosphate aldolase OS=Homo sapiens GN=ALDOA PE=1 SV=1 
B4DFG0,2.4599431986051203,2.5822626973185803,2.3775893591732,1.08608439357104,0.27744165631868,0.682849835430654,
F8VRJ2,2.40307567152299,2.55859128431755,2.3571955393173303,1.0854387095347,0.277727395617733,0.682849835430654,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 
P35659,2.4599431986051203,2.5822626973185803,2.3775893591732,1.08608439357104,0.27744165631868,0.682849835430654,Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1 
A0A0C4DGI3,13.1344286934849,-1.02518402045672,0.947548808106066,-1.08193267902033,0.27928244279555603,0.68590771625263,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 
K7EJ78,12.256743779437402,-1.35025956850556,1.2488585493909599,-1.08119495932029,0.279610399777096,0.685948452905282,40S ribosomal protein S15 OS=Homo sapiens GN=RPS15 PE=1 SV=2 
A0A0D9SF53,8.67541101691338,1.2029837426196102,1.1210672224658502,1.0730701232826898,0.28323965473075896,0.6866481213889011,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3 
A0A0D9SFB3,8.67541101691338,1.2029837426196102,1.1210672224658502,1.0730701232826898,0.28323965473075896,0.6866481213889011,
A0A0D9SG12,8.67541101691338,1.2029837426196102,1.1210672224658502,1.0730701232826898,0.28323965473075896,0.6866481213889011,
D6RBK5,10.6870481016946,1.1473037475894,1.06798327882687,1.0742712646678,0.282701120094203,0.6866481213889011,Matrin-3 (Fragment) OS=Homo sapiens GN=MATR3 PE=1 SV=1 
E7EX17,5.31500246569119,-1.5799778924925403,1.47360232980396,-1.07218742841071,0.283635855861961,0.6866481213889011,Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2 
E9PCA1,54.01665138048389,-0.7529490604659399,0.700136527430976,-1.07543176361438,0.28218146719595505,0.6866481213889011,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1 
J3KMX5,3.8714455788378,1.74258680425571,1.61710382504713,1.07759735476782,0.28121348321980105,0.6866481213889011,40S ribosomal protein S13 OS=Homo sapiens GN=RPS13 PE=1 SV=1 
O00571,8.67541101691338,1.2029837426196102,1.1210672224658502,1.0730701232826898,0.28323965473075896,0.6866481213889011,
P16401,25.9252043423276,1.13366612439483,1.05551587963342,1.07403985697358,0.28280481828081394,0.6866481213889011,Histone H1.5 OS=Homo sapiens GN=HIST1H1B PE=1 SV=3 
P23588,5.31500246569119,-1.5799778924925403,1.47360232980396,-1.07218742841071,0.283635855861961,0.6866481213889011,
P48643,54.01665138048389,-0.7529490604659399,0.700136527430976,-1.07543176361438,0.28218146719595505,0.6866481213889011,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1 
Q15046,6.836076753251059,-1.4587522405944602,1.3597568524663002,-1.07280374277842,0.28335918116697495,0.6866481213889011,Lysine--tRNA ligase OS=Homo sapiens GN=KARS PE=1 SV=3 
A0A087WU68,16.1098834143468,1.14672301597794,1.0709902225135601,1.07071287101635,0.284298553676467,0.6874969415469331,Polypyrimidine tract-binding protein 1 (Fragment) OS=Homo sapiens GN=PTBP1 PE=1 SV=1 
I3L0J9,7.26580780373769,1.4166858862361003,1.32505682073184,1.06915104625751,0.28500161322735196,0.6884413968638771,Pre-mRNA-processing-splicing factor 8 (Fragment) OS=Homo sapiens GN=PRPF8 PE=1 SV=6 
B4E2I7,7.972625869624361,-1.7744349092054998,1.66393208549638,-1.06641065742545,0.286238046123445,0.6906707728477,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=1 
P12004,3.13443483528678,-2.07634352030294,1.9483316882326498,-1.06570330547075,0.286557782957118,0.690685772269729,Proliferating cell nuclear antigen OS=Homo sapiens GN=PCNA PE=1 SV=1 
P11021,24.265702814569103,1.04561310217973,0.98348094496914,1.06317576108456,0.287702252394126,0.691930198716442,owl|P11021| 78 KD GLUCOSE REGULATED PROTEIN PRECURSOR (GRP 78) (IMMUNOGLOBULIN... 
contaminant_GR78_HUMAN,24.265702814569103,1.04561310217973,0.98348094496914,1.06317576108456,0.287702252394126,0.691930198716442,
J3KR24,3.78772138140263,-1.90663404985043,1.79961800548019,-1.05946597780437,0.28938761575627503,0.6944672304042211,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=1 "
Q8TDN6,7.0028159764650795,1.5095240703832,1.4246748020464,1.0595569376358198,0.28934621312735803,0.6944672304042211,Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2 
P12814,8.408114003343309,-1.3485697499129599,1.2751173027341498,-1.05760446275908,0.29023580708521995,0.695534007015444,Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=2 
P62195,5.92998910897125,-1.5599428414330603,1.4763907221496,-1.05659214598817,0.290697766506925,0.695534007015444,26S protease regulatory subunit 8 OS=Homo sapiens GN=PSMC5 PE=1 SV=1 
P68133,215.957796808308,-0.6482679840906871,0.6136498093442541,-1.05641356718325,0.29077931024113696,0.695534007015444,"Actin, alpha skeletal muscle OS=Homo sapiens GN=ACTA1 PE=1 SV=1 "
P31146,28.814740638958103,-0.865340951059799,0.820258145655912,-1.0549617283810502,0.291442828666954,0.69636502337668,Coronin-1A OS=Homo sapiens GN=CORO1A PE=1 SV=4 
P39023,24.4425979023707,0.9297602995986078,0.887684427543588,1.04739958339863,0.29491532378452195,0.7038986547099692,60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2 
Q9UBT2,5.204003740532589,-1.59857912715596,1.5322487519944998,-1.0432895605724102,0.296814204580498,0.707664169578828,SUMO-activating enzyme subunit 2 OS=Homo sapiens GN=UBA2 PE=1 SV=2 
A6PVN5,3.7745272366540403,-2.14069473008932,2.06632626475379,-1.03599066933623,0.3002064955443,0.7080970676676109,
G3V2N5,3.29347274779426,-1.9820985379773501,1.9132536870305201,-1.0359831272839102,0.30021001416320897,0.7080970676676109,Alpha-actinin-1 (Fragment) OS=Homo sapiens GN=ACTN1 PE=1 SV=6 
G3V2W4,3.29347274779426,-1.9820985379773501,1.9132536870305201,-1.0359831272839102,0.30021001416320897,0.7080970676676109,
G8JLB6,16.2494982599978,0.9297603729999241,0.892901313629874,1.04128010431546,0.29774556773587296,0.7080970676676109,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4 
H7BZB3,3.37260153583386,2.05291830028177,1.98039140564662,1.03662250524233,0.299911820650022,0.7080970676676109,CAD protein (Fragment) OS=Homo sapiens GN=CAD PE=1 SV=6 
P31943,16.2494982599978,0.9297603729999241,0.892901313629874,1.04128010431546,0.29774556773587296,0.7080970676676109,
P41091,3.6391048278404505,1.74347593841172,1.68077869363534,1.03730249854653,0.299594901724726,0.7080970676676109,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3 
P68032,216.79299516324403,-0.633990305399099,0.611770452312692,-1.03632057253241,0.300052611604781,0.7080970676676109,"Actin, alpha cardiac muscle 1 OS=Homo sapiens GN=ACTC1 PE=1 SV=1 "
Q15257,3.7745272366540403,-2.14069473008932,2.06632626475379,-1.03599066933623,0.3002064955443,0.7080970676676109,Serine/threonine-protein phosphatase 2A activator OS=Homo sapiens GN=PPP2R4 PE=1 SV=3 
Q9Y2X3,2.85818121794694,2.12129280832058,2.04237506678562,1.0386401806496601,0.29897211132596996,0.7080970676676109,Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1 
Q15029,11.1081722623599,-1.13466688108712,1.0960088344458,-1.03527165605455,0.30054206284225604,0.708122101006941,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1 
Q12849,2.6393113418573,2.37808886995025,2.30366689449427,1.0323058753129002,0.30192884959664396,0.7106295466468009,G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=1 SV=3 
A0A024R4M0,8.43644515226537,1.2892720416726398,1.2515270306723998,1.03015916562343,0.302935294976104,0.711478096836201,
P46781,8.43644515226537,1.2892720416726398,1.2515270306723998,1.03015916562343,0.302935294976104,0.711478096836201,40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3 
F5H1C3,23.9050272279744,-0.924216259114453,0.8998674929445011,-1.0270581684090798,0.30439307466547805,0.712312651653397,Gamma-enolase (Fragment) OS=Homo sapiens GN=ENO2 PE=1 SV=1 
P27695,9.86877595987304,-1.1285139032145102,1.09817885139046,-1.02762305227936,0.304127176219472,0.712312651653397,DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens GN=APEX1 PE=1 SV=2 
P43403,8.66616909857008,-1.2869242599705801,1.25296209908062,-1.02710549737688,0.30437079036008396,0.712312651653397,Tyrosine-protein kinase ZAP-70 OS=Homo sapiens GN=ZAP70 PE=1 SV=1 
Q14498,3.63977821878439,1.74350918317646,1.6982461760271201,1.02665279497654,0.304583984501816,0.712312651653397,RNA-binding protein 39 OS=Homo sapiens GN=RBM39 PE=1 SV=2 
F8VRE9,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
F8VSA4,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
F8VTT6,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
F8VUX3,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
F8VV53,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
F8VVB7,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,Coronin (Fragment) OS=Homo sapiens GN=CORO1C PE=1 SV=1 
F8W1H8,2.97376142719022,2.0392013229599,1.99905926271615,1.02008047534779,0.307690295759294,0.713517601639711,
Q15637,7.8639223881581,1.1550149240120902,1.13128961227919,1.020971916895,0.307267744121649,0.713517601639711,Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4 
K7ELW5,9.47846197650785,1.2742790546923102,1.25067691864234,1.01887148926966,0.308263980690828,0.714096266521446,Polypyrimidine tract-binding protein 1 (Fragment) OS=Homo sapiens GN=PTBP1 PE=1 SV=2 
A0A087WWI4,13.322728992790001,-0.9431166875620429,0.935372634855743,-1.0082791097555401,0.313320488860584,0.714341382596257,
A0A087WZK9,2.43026408912923,-2.16759314125959,2.15551581379025,-1.00560298717925,0.314606586388295,0.714341382596257,
B3KS98,2.43026408912923,-2.16759314125959,2.15551581379025,-1.00560298717925,0.314606586388295,0.714341382596257,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1 
B5MCW2,7.85149192084931,1.3593099623564802,1.34068632663597,1.01389112080172,0.310634708690238,0.714341382596257,60S ribosomal protein L3 (Fragment) OS=Homo sapiens GN=RPL3 PE=1 SV=1 
C9JQN7,2.7547480225689305,-2.30843345348585,2.2955203610060098,-1.00562534434423,0.31459582757163895,0.714341382596257,Eukaryotic translation initiation factor 3 subunit B (Fragment) OS=Homo sapiens GN=EIF3B PE=1 SV=1 
D6RII0,6.3184338212015305,1.33297298010957,1.31885612133017,1.01070386568412,0.312158186314232,0.714341382596257,Marginal zone B- and B1-cell-specific protein OS=Homo sapiens GN=MZB1 PE=1 SV=1 
E9PD53,2.68068684324879,-2.3439640208036403,2.3336637921642,-1.00441375860312,0.31517922100933304,0.714341382596257,
E9PJ21,13.322728992790001,-0.9431166875620429,0.935372634855743,-1.0082791097555401,0.313320488860584,0.714341382596257,
H0Y449,15.5169022301286,1.0756895057105,1.06152808539673,1.0133405988108901,0.310897501780748,0.714341382596257,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=3 
H0Y9L3,6.3184338212015305,1.33297298010957,1.31885612133017,1.01070386568412,0.312158186314232,0.714341382596257,
