,go,go_name,name,q
O32033,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Uridine kinase OS=Bacillus subtilis (strain 168) GN=udk PE=3 SV=1 ,2
O32034,,,Uncharacterized protease YrrO OS=Bacillus subtilis (strain 168) GN=yrrO PE=3 SV=1 ,10
O32035,,,Uncharacterized protease YrrN OS=Bacillus subtilis (strain 168) GN=yrrN PE=3 SV=1 ,2
O32037,,,tRNA threonylcarbamoyladenosine dehydratase OS=Bacillus subtilis (strain 168) GN=tcdA PE=3 SV=3 ,6
O32038,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Aspartate--tRNA(Asp/Asn) ligase OS=Bacillus subtilis (strain 168) GN=aspS PE=3 SV=1 ,32
O32039,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Histidine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=hisS PE=3 SV=1 ,14
O32044,,,Single-stranded-DNA-specific exonuclease RecJ OS=Bacillus subtilis (strain 168) GN=recJ PE=3 SV=1 ,5
O32047,GO:0005623;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell;cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,Protein translocase subunit SecDF OS=Bacillus subtilis (strain 168) GN=secDF PE=1 SV=2 ,21
O32049,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Post-transcriptional regulator ComN OS=Bacillus subtilis (strain 168) GN=comN PE=1 SV=1 ,5
O32052,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,UPF0092 membrane protein YrbF OS=Bacillus subtilis (strain 168) GN=yrbF PE=3 SV=1 ,12
O32054,GO:0005737;GO:0005737,cytoplasm;cytoplasm,S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Bacillus subtilis (strain 168) GN=queA PE=1 SV=1 ,8
O32055,,,Holliday junction ATP-dependent DNA helicase RuvB OS=Bacillus subtilis (strain 168) GN=ruvB PE=1 SV=2 ,3
O32065,,,Uncharacterized protein YtzB OS=Bacillus subtilis (strain 168) GN=ytzB PE=4 SV=1 ,3
O32078,,,Uncharacterized protein YuaE OS=Bacillus subtilis (strain 168) GN=yuaE PE=4 SV=1 ,12
O32086,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,UPF0118 membrane protein YubA OS=Bacillus subtilis (strain 168) GN=yubA PE=3 SV=1 ,2
O32090,,,Nicotinate phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=pncB PE=3 SV=1 ,37
O32093,,,Uncharacterized protein YueH OS=Bacillus subtilis (strain 168) GN=yueH PE=4 SV=1 ,4
O32099,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Benzil reductase ((S)-benzoin forming) OS=Bacillus subtilis (strain 168) GN=yueD PE=3 SV=1 ,9
O32102,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ferri-bacillibactin esterase BesA OS=Bacillus subtilis (strain 168) GN=besA PE=1 SV=2 ,20
O32106,GO:0005623;GO:0005737;GO:0005737;GO:0005737,cell;cytoplasm;cytoplasm;cytoplasm,Probable cytosol aminopeptidase OS=Bacillus subtilis (strain 168) GN=pepA PE=3 SV=1 ,4
O32117,,,NADH dehydrogenase-like protein YutJ OS=Bacillus subtilis (strain 168) GN=yutJ PE=3 SV=2 ,11
O32119,,,Putative nitrogen fixation protein YutI OS=Bacillus subtilis (strain 168) GN=yutI PE=3 SV=1 ,5
O32126,,,UPF0331 protein YutE OS=Bacillus subtilis (strain 168) GN=yutE PE=1 SV=1 ,13
O32127,,,Uncharacterized protein YutD OS=Bacillus subtilis (strain 168) GN=yutD PE=1 SV=2 ,21
O32129,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Lipoyl synthase OS=Bacillus subtilis (strain 168) GN=lipA PE=1 SV=2 ,15
O32133,,,Uncharacterized metallophosphoesterase YunD OS=Bacillus subtilis (strain 168) GN=yunD PE=3 SV=1 ,7
O32161,,,Uncharacterized protein YurT OS=Bacillus subtilis (strain 168) GN=yurT PE=3 SV=1 ,2
O32162,,,FeS cluster assembly protein SufB OS=Bacillus subtilis (strain 168) GN=sufB PE=3 SV=1 ,103
O32164,,,Cysteine desulfurase SufS OS=Bacillus subtilis (strain 168) GN=sufS PE=1 SV=1 ,67
O32165,,,FeS cluster assembly protein SufD OS=Bacillus subtilis (strain 168) GN=sufD PE=3 SV=1 ,59
O32167,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Methionine-binding lipoprotein MetQ OS=Bacillus subtilis (strain 168) GN=metQ PE=1 SV=1 ,26
O32169,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Methionine import ATP-binding protein MetN OS=Bacillus subtilis (strain 168) GN=metN PE=1 SV=1 ,2
O32174,GO:0005737,cytoplasm,Glycine cleavage system H protein OS=Bacillus subtilis (strain 168) GN=gcvH PE=1 SV=1 ,45
O32176,,,Probable acyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadE PE=2 SV=1 ,9
O32178,,,Probable 3-hydroxyacyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadN PE=2 SV=2 ,4
O32182,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Uncharacterized MFS-type transporter YusP OS=Bacillus subtilis (strain 168) GN=yusP PE=3 SV=1 ,2
O32188,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Probable siderophore transport system ATP-binding protein YusV OS=Bacillus subtilis (strain 168) GN=yusV PE=1 SV=1 ,11
O32192,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Transcriptional regulatory protein CssR OS=Bacillus subtilis (strain 168) GN=cssR PE=1 SV=1 ,6
O32210,,,Glyoxal reductase OS=Bacillus subtilis (strain 168) GN=yvgN PE=1 SV=1 ,167
O32213,GO:0005623;GO:0005623,cell;cell,Sulfite reductase [NADPH] hemoprotein beta-component OS=Bacillus subtilis (strain 168) GN=cysI PE=1 SV=1 ,13
O32218,GO:0005623,cell,Disulfide bond formation protein D OS=Bacillus subtilis (strain 168) GN=bdbD PE=1 SV=1 ,20
O32223,,,scyllo-inositol 2-dehydrogenase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=iolW PE=1 SV=1 ,41
O32224,,,FMN-dependent NADH-azoreductase 2 OS=Bacillus subtilis (strain 168) GN=azoR2 PE=1 SV=1 ,5
O32229,,,Uncharacterized oxidoreductase YvaG OS=Bacillus subtilis (strain 168) GN=yvaG PE=3 SV=1 ,4
O32231,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ribonuclease R OS=Bacillus subtilis (strain 168) GN=rnr PE=2 SV=1 ,13
O32232,GO:0016020,membrane,Carboxylesterase OS=Bacillus subtilis (strain 168) GN=est PE=2 SV=2 ,28
O32239,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane;membrane,Putative sensory transducer protein YvaQ OS=Bacillus subtilis (strain 168) GN=yvaQ PE=3 SV=1 ,4
O32247,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized membrane protein YvbJ OS=Bacillus subtilis (strain 168) GN=yvbJ PE=4 SV=1 ,2
O32248,,,Uncharacterized N-acetyltransferase YvbK OS=Bacillus subtilis (strain 168) GN=yvbK PE=1 SV=1 ,5
O32253,,,Central glycolytic genes regulator OS=Bacillus subtilis (strain 168) GN=cggR PE=1 SV=1 ,9
O32259,,,Lactate utilization protein C OS=Bacillus subtilis (strain 168) GN=lutC PE=1 SV=1 ,26
O32264,GO:0005737,cytoplasm,Probable 2-ketogluconate reductase OS=Bacillus subtilis (strain 168) GN=yvcT PE=3 SV=1 ,5
O32294,,,Response regulator aspartate phosphatase G OS=Bacillus subtilis (strain 168) GN=rapG PE=2 SV=1 ,7
O34305,,,Uncharacterized protein YtoQ OS=Bacillus subtilis (strain 168) GN=ytoQ PE=4 SV=1 ,2
O34324,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Dihydrolipoyl dehydrogenase OS=Bacillus subtilis (strain 168) GN=acoL PE=3 SV=1 ,6
O34327,,,Response regulator aspartate phosphatase J OS=Bacillus subtilis (strain 168) GN=rapJ PE=1 SV=1 ,5
O34328,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Guanylate kinase OS=Bacillus subtilis (strain 168) GN=gmk PE=3 SV=2 ,5
O34334,,,Uncharacterized protein YjoA OS=Bacillus subtilis (strain 168) GN=yjoA PE=1 SV=1 ,33
O34338,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Manganese transport system ATP-binding protein MntB OS=Bacillus subtilis (strain 168) GN=mntB PE=3 SV=1 ,8
O34340,,,3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Bacillus subtilis (strain 168) GN=fabF PE=1 SV=1 ,18
O34348,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0071944;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;cell periphery;membrane,Fe(3+)-citrate-binding protein YfmC OS=Bacillus subtilis (strain 168) GN=yfmC PE=2 SV=1 ,18
O34351,,,Cyclo(L-leucyl-L-leucyl) synthase OS=Bacillus subtilis (strain 168) GN=yvmC PE=1 SV=1 ,185
O34355,,,Putative amidohydrolase YtcJ OS=Bacillus subtilis (strain 168) GN=ytcJ PE=4 SV=1 ,9
O34357,GO:0005737,cytoplasm,Thioredoxin-like protein YtpP OS=Bacillus subtilis (strain 168) GN=ytpP PE=2 SV=1 ,11
O34366,GO:0043226;GO:0005623;GO:0043226;GO:0005623,organelle;cell;organelle;cell,Putative flagellin YvzB OS=Bacillus subtilis (strain 168) GN=yvzB PE=1 SV=1 ,12
O34384,,,Uncharacterized protein YceE OS=Bacillus subtilis (strain 168) GN=yceE PE=3 SV=1 ,10
O34385,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Manganese-binding lipoprotein MntA OS=Bacillus subtilis (strain 168) GN=mntA PE=3 SV=1 ,5
O34392,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,ABC transporter ATP-binding protein YtrE OS=Bacillus subtilis (strain 168) GN=ytrE PE=2 SV=1 ,6
O34394,,,Uncharacterized protein YjjA OS=Bacillus subtilis (strain 168) GN=yjjA PE=4 SV=1 ,10
O34425,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Glyceraldehyde-3-phosphate dehydrogenase 2 OS=Bacillus subtilis (strain 168) GN=gapB PE=1 SV=1 ,815
O34434,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized protein YdjG OS=Bacillus subtilis (strain 168) GN=ydjG PE=4 SV=1 ,8
O34442,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Magnesium transporter MgtE OS=Bacillus subtilis (strain 168) GN=mgtE PE=3 SV=1 ,3
O34443,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Adenine phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=apt PE=3 SV=1 ,26
O34445,,,Uncharacterized protein YlbN OS=Bacillus subtilis (strain 168) GN=ylbN PE=4 SV=1 ,5
O34454,,,UPF0111 protein YkaA OS=Bacillus subtilis (strain 168) GN=ykaA PE=3 SV=1 ,28
O34469,,,Putative ATP-dependent helicase YeeB OS=Bacillus subtilis (strain 168) GN=yeeB PE=3 SV=2 ,4
O34470,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized protein YlbL OS=Bacillus subtilis (strain 168) GN=ylbL PE=1 SV=2 ,3
O34478,,,Uncharacterized protein YccF OS=Bacillus subtilis (strain 168) GN=yccF PE=4 SV=1 ,6
O34481,,,ATP-dependent RecD-like DNA helicase OS=Bacillus subtilis (strain 168) GN=yrrC PE=3 SV=1 ,2
O34484,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Methionine aminopeptidase 2 OS=Bacillus subtilis (strain 168) GN=mapB PE=1 SV=1 ,19
O34496,,,UPF0354 protein YtpQ OS=Bacillus subtilis (strain 168) GN=ytpQ PE=3 SV=1 ,7
O34499,GO:0005737,cytoplasm,6-phosphogluconolactonase OS=Bacillus subtilis (strain 168) GN=pgl PE=1 SV=1 ,34
O34510,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Fe(3+)-citrate import ATP-binding protein YfmF OS=Bacillus subtilis (strain 168) GN=yfmF PE=3 SV=1 ,11
O34512,,,Uncharacterized ABC transporter ATP-binding protein YfmM OS=Bacillus subtilis (strain 168) GN=yfmM PE=3 SV=2 ,8
O34525,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Putative signal peptide peptidase SppA OS=Bacillus subtilis (strain 168) GN=sppA PE=1 SV=1 ,5
O34526,GO:0005737;GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm;cytoplasm,Alanine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=alaS PE=3 SV=1 ,34
O34527,GO:0005575;GO:0005575;GO:0005575,cellular_component;cellular_component;cellular_component,HTH-type transcriptional regulator CymR OS=Bacillus subtilis (strain 168) GN=cymR PE=1 SV=2 ,2
O34528,,,Uncharacterized AAA domain-containing protein YrvN OS=Bacillus subtilis (strain 168) GN=yrvN PE=3 SV=1 ,3
O34529,GO:0005737;GO:0005737,cytoplasm;cytoplasm,ATP-dependent 6-phosphofructokinase OS=Bacillus subtilis (strain 168) GN=pfkA PE=1 SV=1 ,98
O34557,GO:0005737,cytoplasm,Ribulose-phosphate 3-epimerase OS=Bacillus subtilis (strain 168) GN=rpe PE=3 SV=1 ,9
O34558,,,SPBc2 prophage-derived uncharacterized protein YopR OS=Bacillus subtilis (strain 168) GN=yopR PE=4 SV=2 ,3
O34564,GO:0005623,cell,Thioredoxin-like protein YkuU OS=Bacillus subtilis (strain 168) GN=ykuU PE=3 SV=1 ,31
O34565,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Imidazole glycerol phosphate synthase subunit HisH OS=Bacillus subtilis (strain 168) GN=hisH PE=3 SV=1 ,2
O34580,GO:0005737,cytoplasm,ATP-dependent DNA helicase PcrA OS=Bacillus subtilis (strain 168) GN=pcrA PE=1 SV=1 ,15
O34588,,,Uncharacterized protein YkuJ OS=Bacillus subtilis (strain 168) GN=ykuJ PE=1 SV=1 ,3
O34589,,,Probable flavodoxin 2 OS=Bacillus subtilis (strain 168) GN=ykuP PE=3 SV=2 ,4
O34591,,,"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta OS=Bacillus subtilis (strain 168) GN=acoB PE=3 SV=3 ",74
O34599,,,Putative cysteine desulfurase IscS 1 OS=Bacillus subtilis (strain 168) GN=iscS1 PE=3 SV=2 ,13
O34600,,,Bifunctional oligoribonuclease and PAP phosphatase NrnA OS=Bacillus subtilis (strain 168) GN=nrnA PE=1 SV=1 ,3
O34607,,,"Probable L-serine dehydratase, alpha chain OS=Bacillus subtilis (strain 168) GN=sdaAA PE=3 SV=1 ",4
O34617,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Probable dual-specificity RNA methyltransferase RlmN OS=Bacillus subtilis (strain 168) GN=rlmN PE=3 SV=1 ,5
O34623,GO:0005737;GO:0005737,cytoplasm;cytoplasm,DNA polymerase III subunit alpha OS=Bacillus subtilis (strain 168) GN=dnaE PE=3 SV=1 ,4
O34628,,,Uncharacterized protein YvlB OS=Bacillus subtilis (strain 168) GN=yvlB PE=4 SV=1 ,20
O34633,,,Uncharacterized protein YjlC OS=Bacillus subtilis (strain 168) GN=yjlC PE=2 SV=1 ,45
O34635,,,"Probable L-serine dehydratase, beta chain OS=Bacillus subtilis (strain 168) GN=sdaAB PE=3 SV=1 ",16
O34640,,,Uncharacterized protein YerI OS=Bacillus subtilis (strain 168) GN=yerI PE=3 SV=1 ,3
O34645,,,Alpha-galactosidase OS=Bacillus subtilis (strain 168) GN=melA PE=3 SV=1 ,3
O34658,GO:0005737;GO:0005737,cytoplasm;cytoplasm,UPF0298 protein YlbG OS=Bacillus subtilis (strain 168) GN=ylbG PE=3 SV=1 ,7
O34660,,,Putative aldehyde dehydrogenase DhaS OS=Bacillus subtilis (strain 168) GN=dhaS PE=3 SV=1 ,125
O34666,GO:0071944;GO:0016020,cell periphery;membrane,Carboxy-terminal processing protease CtpA OS=Bacillus subtilis (strain 168) GN=ctpA PE=2 SV=1 ,3
O34667,,,S-ribosylhomocysteine lyase OS=Bacillus subtilis (strain 168) GN=luxS PE=1 SV=1 ,10
O34678,,,Uncharacterized oxidoreductase YtbE OS=Bacillus subtilis (strain 168) GN=ytbE PE=1 SV=1 ,2
O34689,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Putative ring-cleaving dioxygenase MhqA OS=Bacillus subtilis (strain 168) GN=mhqA PE=2 SV=1 ,5
O34693,,,Uncharacterized protein YloA OS=Bacillus subtilis (strain 168) GN=yloA PE=2 SV=1 ,3
O34705,GO:0016020,membrane,Phospholipase YtpA OS=Bacillus subtilis (strain 168) GN=ytpA PE=1 SV=1 ,3
O34707,,,Tetraprenyl-beta-curcumene synthase OS=Bacillus subtilis (strain 168) GN=ytpB PE=1 SV=1 ,2
O34714,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Oxalate decarboxylase OxdC OS=Bacillus subtilis (strain 168) GN=oxdC PE=1 SV=1 ,96
O34723,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Transcriptional regulatory protein DesR OS=Bacillus subtilis (strain 168) GN=desR PE=1 SV=1 ,2
O34725,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Uncharacterized lipoprotein YjhA OS=Bacillus subtilis (strain 168) GN=yjhA PE=1 SV=1 ,3
O34743,,,Uncharacterized protein YlbA OS=Bacillus subtilis (strain 168) GN=ylbA PE=4 SV=1 ,20
O34746,GO:0005737;GO:0005737,cytoplasm;cytoplasm,3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1 OS=Bacillus subtilis (strain 168) GN=fabHA PE=2 SV=1 ,17
O34750,GO:0005737;GO:0005623;GO:0043226,cytoplasm;cell;organelle,Probable ATP-dependent RNA helicase YfmL OS=Bacillus subtilis (strain 168) GN=yfmL PE=1 SV=1 ,13
O34751,,,Uncharacterized protein YloV OS=Bacillus subtilis (strain 168) GN=yloV PE=4 SV=1 ,4
O34764,,,Sulfate adenylyltransferase OS=Bacillus subtilis (strain 168) GN=sat PE=2 SV=1 ,14
O34768,,,Uncharacterized sugar kinase YdjE OS=Bacillus subtilis (strain 168) GN=ydjE PE=3 SV=1 ,10
O34784,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized membrane protein YobI OS=Bacillus subtilis (strain 168) GN=yobI PE=4 SV=1 ,5
O34785,,,UPF0714 protein YjqB OS=Bacillus subtilis (strain 168) GN=yjqB PE=3 SV=1 ,3
O34787,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Polyketide biosynthesis protein PksE OS=Bacillus subtilis (strain 168) GN=pksE PE=1 SV=3 ,3
O34788,,,"(R,R)-butanediol dehydrogenase OS=Bacillus subtilis (strain 168) GN=bdhA PE=3 SV=1 ",710
O34789,,,Uncharacterized protein YdjI OS=Bacillus subtilis (strain 168) GN=ydjI PE=4 SV=1 ,15
O34790,,,Heptaprenylglyceryl phosphate synthase OS=Bacillus subtilis (strain 168) GN=pcrB PE=1 SV=1 ,2
O34797,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Phosphopantetheine adenylyltransferase OS=Bacillus subtilis (strain 168) GN=coaD PE=1 SV=1 ,3
O34803,,,Uncharacterized protein YeaA OS=Bacillus subtilis (strain 168) GN=yeaA PE=4 SV=1 ,5
O34809,,,Uncharacterized protein YceG OS=Bacillus subtilis (strain 168) GN=yceG PE=4 SV=1 ,9
O34812,,,Putative NADP-dependent oxidoreductase YfmJ OS=Bacillus subtilis (strain 168) GN=yfmJ PE=2 SV=1 ,3
O34814,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane,Cell division ATP-binding protein FtsE OS=Bacillus subtilis (strain 168) GN=ftsE PE=1 SV=1 ,5
O34824,,,Phosphoglucosamine mutase OS=Bacillus subtilis (strain 168) GN=glmM PE=1 SV=1 ,22
O34825,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC OS=Bacillus subtilis (strain 168) GN=pksC PE=1 SV=1 ,14
O34833,,,Uncharacterized protein YceH OS=Bacillus subtilis (strain 168) GN=yceH PE=3 SV=1 ,16
O34841,,,Uncharacterized protein YoeB OS=Bacillus subtilis (strain 168) GN=yoeB PE=1 SV=2 ,7
O34847,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS=Bacillus subtilis (strain 168) GN=accA PE=1 SV=1 ,41
O34857,GO:0005737;GO:0005575,cytoplasm;cellular_component,Repressor Rok OS=Bacillus subtilis (strain 168) GN=rok PE=1 SV=1 ,14
O34860,,,RsbT co-antagonist protein RsbRB OS=Bacillus subtilis (strain 168) GN=rsbRB PE=1 SV=1 ,16
O34863,GO:0005737;GO:0005737;GO:0005623,cytoplasm;cytoplasm;cell,UvrABC system protein A OS=Bacillus subtilis (strain 168) GN=uvrA PE=3 SV=1 ,6
O34866,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Putative carboxypeptidase YodJ OS=Bacillus subtilis (strain 168) GN=yodJ PE=1 SV=1 ,4
O34872,,,Putative carbonic anhydrase YtiB OS=Bacillus subtilis (strain 168) GN=ytiB PE=3 SV=1 ,6
O34874,,,Putative cysteine desulfurase IscS 2 OS=Bacillus subtilis (strain 168) GN=iscS2 PE=3 SV=1 ,2
O34877,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Polyketide biosynthesis acyltransferase homolog PksD OS=Bacillus subtilis (strain 168) GN=pksD PE=1 SV=2 ,3
O34885,,,Type-2 restriction enzyme BsuMI component YdiS OS=Bacillus subtilis (strain 168) GN=ydiS PE=2 SV=1 ,14
O34894,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0043226;GO:0005737;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;organelle;cytoplasm;membrane;membrane;membrane,Septation ring formation regulator EzrA OS=Bacillus subtilis (strain 168) GN=ezrA PE=1 SV=1 ,7
O34909,,,Putative adenine deaminase YerA OS=Bacillus subtilis (strain 168) GN=yerA PE=1 SV=1 ,54
O34916,,,N-acetyldiaminopimelate deacetylase OS=Bacillus subtilis (strain 168) GN=ykuR PE=1 SV=1 ,7
O34924,,,Putative aminopeptidase YtoP OS=Bacillus subtilis (strain 168) GN=ytoP PE=3 SV=1 ,21
O34925,,,Purine nucleoside phosphorylase DeoD-type OS=Bacillus subtilis (strain 168) GN=deoD PE=1 SV=1 ,41
O34926,,,Pulcherriminic acid synthase OS=Bacillus subtilis (strain 168) GN=cypX PE=1 SV=1 ,378
O34930,,,Response regulator aspartate phosphatase K OS=Bacillus subtilis (strain 168) GN=rapK PE=3 SV=1 ,7
O34932,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Dephospho-CoA kinase OS=Bacillus subtilis (strain 168) GN=coaE PE=3 SV=1 ,2
O34934,GO:0005737;GO:0005737,cytoplasm;cytoplasm,NAD kinase 2 OS=Bacillus subtilis (strain 168) GN=nadK2 PE=3 SV=1 ,27
O34939,,,Probable BsuMI modification methylase subunit YdiO OS=Bacillus subtilis (strain 168) GN=ydiO PE=2 SV=1 ,8
O34942,GO:0005737;GO:0005623;GO:0043226,cytoplasm;cell;organelle,ATP-dependent DNA helicase RecG OS=Bacillus subtilis (strain 168) GN=recG PE=3 SV=1 ,5
O34943,GO:0005737,cytoplasm,Putative tRNA-binding protein YtpR OS=Bacillus subtilis (strain 168) GN=ytpR PE=4 SV=1 ,7
O34944,,,Putative dipeptidase YtjP OS=Bacillus subtilis (strain 168) GN=ytjP PE=3 SV=1 ,4
O34946,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,High-affinity zinc uptake system ATP-binding protein ZnuC OS=Bacillus subtilis (strain 168) GN=znuC PE=1 SV=1 ,4
O34948,,,Uncharacterized oxidoreductase YkwC OS=Bacillus subtilis (strain 168) GN=ykwC PE=3 SV=1 ,61
O34949,,,Uncharacterized HTH-type transcriptional regulator YkoM OS=Bacillus subtilis (strain 168) GN=ykoM PE=4 SV=1 ,3
O34962,,,Probable NAD-dependent malic enzyme 4 OS=Bacillus subtilis (strain 168) GN=ytsJ PE=3 SV=1 ,75
O34966,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,High-affinity zinc uptake system binding-protein ZnuA OS=Bacillus subtilis (strain 168) GN=znuA PE=1 SV=1 ,2
O34968,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Putative lipoprotein YerB OS=Bacillus subtilis (strain 168) GN=yerB PE=1 SV=1 ,3
O34969,,,Uncharacterized oxidoreductase YfjR OS=Bacillus subtilis (strain 168) GN=yfjR PE=3 SV=2 ,3
O34981,,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase OS=Bacillus subtilis (strain 168) GN=dapH PE=1 SV=2 ",45
O34990,,,Formyltetrahydrofolate deformylase OS=Bacillus subtilis (strain 168) GN=purU PE=3 SV=2 ,4
O34994,,,Transcriptional repressor CcpN OS=Bacillus subtilis (strain 168) GN=ccpN PE=1 SV=1 ,4
O34996,GO:0005737,cytoplasm,DNA polymerase I OS=Bacillus subtilis (strain 168) GN=polA PE=3 SV=1 ,13
O35005,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,ABC transporter permease YtrF OS=Bacillus subtilis (strain 168) GN=ytrF PE=2 SV=1 ,2
O35008,GO:0005737,cytoplasm,Uncharacterized protein YtqA OS=Bacillus subtilis (strain 168) GN=ytqA PE=3 SV=1 ,3
